"Gen","WT","Res","comp1","comp2","comp3","comp4","comp5","comp6","comp7","comp8","comp9","comp10","comp11","comp12","comp13","comp14","comp15","comp16","comp17","comp18","comp19","comp20","comp21","comp22","comp23","comp24","comp25","comp26","comp27","comp28","comp29","comp30","comp31","comp32","comp33","comp34","comp35","comp36","comp37","comp38","comp39","comp40","comp41","comp42","comp43","comp44","comp45","comp46","comp47","comp48","comp49","comp50","comp51","comp52","comp53","comp54","comp55","comp56","comp57","comp58","comp59","comp60","comp61","comp62","comp63","comp64","comp65","comp66","comp67","comp68","comp69","comp70","comp71","comp72","comp73","comp74","comp75","comp76","comp77","comp78","comp79","comp80","comp81","comp82","comp83","comp84","comp85","comp86","comp87","comp88","comp89","comp90","comp91","comp92","comp93","comp94","comp95","comp96","comp97","comp98","comp99","comp100","CR","sum"
1,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,9893,1,1,0,1,2,0,1,0,1,0,1,1,1,2,0,1,0,3,1,0,0,2,0,0,0,1,2,0,0,1,3,2,0,0,1,1,1,0,1,1,1,0,0,1,0,4,2,1,1,1,1,1,1,1,2,0,5,1,0,0,1,1,0,1,4,5,0,1,1,0,2,2,1,0,2,2,2,1,0,1,1,1,1,4,1,2,1,1,1,0,1,0,0,1,1,1,0,1,1,3,0,105
3,5,9743,2,1,0,2,4,1,5,3,4,2,2,3,2,2,0,3,0,6,5,1,2,2,0,2,1,1,0,1,0,3,6,3,0,3,2,4,6,0,2,3,1,0,1,4,0,8,3,2,4,4,2,0,1,0,5,0,4,2,0,1,3,1,2,1,5,8,1,2,2,2,7,3,3,2,5,4,4,6,1,4,1,2,3,7,2,1,2,3,1,3,3,0,3,1,5,1,0,3,4,10,0,252
4,17,9556,1,2,0,2,5,1,7,6,6,1,3,7,7,4,0,4,0,9,6,2,4,3,0,2,2,2,0,0,1,2,9,6,0,4,2,3,10,1,1,6,1,1,2,10,2,11,8,2,2,6,2,3,2,0,7,1,7,0,0,5,0,3,2,3,10,8,0,7,3,4,8,8,6,6,6,12,6,12,5,8,3,2,3,9,3,2,0,3,4,10,4,1,9,2,16,0,0,6,7,23,0,427
5,31,9304,0,6,2,3,6,2,13,7,5,1,3,9,12,5,0,6,0,17,6,3,6,1,2,5,2,3,0,1,2,4,11,11,2,6,5,6,17,4,3,5,1,3,3,18,6,19,14,3,8,5,6,9,2,0,17,5,13,0,1,4,1,6,6,4,17,9,0,7,3,3,11,11,4,9,11,31,7,15,5,13,6,2,6,10,3,3,0,3,4,11,5,1,15,6,21,0,0,12,12,33,0,665
6,47,8949,0,8,5,4,9,5,15,18,12,4,4,8,13,7,0,8,1,18,7,3,7,3,4,10,0,5,1,1,2,7,19,19,2,10,7,8,22,12,5,10,5,1,9,22,14,21,14,9,20,9,10,16,4,0,24,6,16,1,1,10,5,10,12,4,21,7,2,6,4,5,16,15,4,17,11,40,12,28,10,15,8,1,9,9,5,3,1,4,8,15,6,0,18,18,39,2,3,27,16,53,0,1004
7,77,8550,0,11,6,6,14,7,21,23,17,14,6,8,11,7,1,9,1,21,9,7,7,5,6,13,0,5,2,2,4,11,23,27,7,24,13,9,27,17,7,10,9,0,12,30,17,25,16,13,24,14,13,19,2,1,35,10,26,4,2,19,9,12,12,7,25,10,3,7,7,10,18,26,7,36,7,42,16,31,19,23,13,2,8,16,7,4,1,7,8,16,11,1,20,24,47,2,6,44,23,77,0,1373
8,119,7996,0,11,8,7,18,8,29,41,21,18,2,16,17,12,1,14,0,20,18,10,10,7,12,17,2,7,3,6,2,17,22,36,9,27,20,11,33,24,13,20,14,0,16,51,28,28,22,17,34,19,16,26,2,2,43,19,33,4,2,28,10,20,16,6,33,15,2,9,11,11,32,39,11,47,13,49,21,42,22,30,20,2,8,23,9,14,4,12,19,21,19,2,24,29,48,3,10,68,34,104,0,1885
9,172,7459,0,13,10,11,26,11,33,59,25,24,8,26,24,19,1,14,2,23,27,15,13,13,15,17,2,10,6,9,2,20,27,32,15,25,28,11,47,22,14,29,9,1,25,87,37,37,25,18,36,18,24,35,5,3,46,31,35,3,4,30,8,20,13,13,44,13,0,16,12,12,28,36,20,50,23,72,19,53,25,44,25,4,8,35,12,20,3,20,29,31,16,3,29,38,53,4,15,83,50,133,0,2369
10,234,6817,2,17,14,17,34,15,43,76,29,28,13,36,37,21,3,17,4,23,28,14,17,10,20,16,4,14,13,8,4,22,32,44,20,32,31,20,65,38,21,38,15,1,31,112,45,45,23,23,43,23,32,32,10,2,62,37,44,4,2,26,13,34,21,14,43,13,0,25,20,19,42,42,22,55,29,85,22,58,29,56,37,7,15,44,15,23,8,29,33,35,20,4,32,48,69,6,15,110,71,133,1,2948
