"","mu","N","theta","c","comp","n","probWTWin"
"333",3.16227766016838e-06,10000,0.0316227766016838,0.1,0.5,50,0.51678254399864
"334",3.98107170553497e-06,10000,0.0398107170553497,0.1,0.5,50,0.581320330640253
"335",5.01187233627272e-06,10000,0.0501187233627272,0.1,0.5,50,0.646303315972388
"336",6.30957344480194e-06,10000,0.0630957344480194,0.1,0.5,50,0.709699138641711
"337",7.94328234724282e-06,10000,0.0794328234724282,0.1,0.5,50,0.769369259802856
"338",1e-05,10000,0.1,0.1,0.5,50,0.827196404503352
"339",1.25892541179417e-05,10000,0.125892541179417,0.1,0.5,50,0.873527255084241
"340",1.58489319246111e-05,10000,0.158489319246111,0.1,0.5,50,0.914532948918511
"341",1.99526231496888e-05,10000,0.199526231496888,0.1,0.5,50,0.945899147002916
"342",2.51188643150958e-05,10000,0.251188643150958,0.1,0.5,50,0.968185637845465
"343",3.16227766016838e-05,10000,0.316227766016838,0.1,0.5,50,0.982766710654343
"344",3.98107170553497e-05,10000,0.398107170553497,0.1,0.5,50,0.991473370924755
"345",5.01187233627273e-05,10000,0.501187233627272,0.1,0.5,50,0.996177194025782
"346",6.30957344480194e-05,10000,0.630957344480194,0.1,0.5,50,0.998457873779347
"347",7.94328234724282e-05,10000,0.794328234724282,0.1,0.5,50,0.999443339893782
"348",1e-04,10000,1,0.1,0.5,50,0.999820795606005
"349",0.000125892541179417,10000,1.25892541179417,0.1,0.5,50,0.999948569599873
"350",0.000158489319246111,10000,1.58489319246111,0.1,0.5,50,0.999986799274947
"351",0.000199526231496888,10000,1.99526231496888,0.1,0.5,50,0.999996947243109
"352",0.000251188643150958,10000,2.51188643150958,0.1,0.5,50,0.999999356328424
"353",0.000316227766016838,10000,3.16227766016838,0.1,0.5,50,0.999999874227076
"354",0.000398107170553498,10000,3.98107170553498,0.1,0.5,50,0.999999976763409
"355",0.000501187233627273,10000,5.01187233627273,0.1,0.5,50,0.999999995848319
"356",0.000630957344480194,10000,6.30957344480194,0.1,0.5,50,0.999999999265795
"357",0.000794328234724282,10000,7.94328234724282,0.1,0.5,50,0.999999999868704
"358",0.001,10000,10,0.1,0.5,50,0.999999999975852
"359",1e-08,10000,1e-04,0.1,0.8,50,0.0131793861640515
"360",1.25892541179417e-08,10000,0.000125892541179417,0.1,0.8,50,0.016559041610761
"361",1.58489319246111e-08,10000,0.000158489319246111,0.1,0.8,50,0.0207948544532338
"362",1.99526231496888e-08,10000,0.000199526231496888,0.1,0.8,50,0.0260977018766773
"363",2.51188643150958e-08,10000,0.000251188643150958,0.1,0.8,50,0.0299152837361936
"364",3.16227766016838e-08,10000,0.000316227766016838,0.1,0.8,50,0.0312462354797687
"365",3.98107170553497e-08,10000,0.000398107170553497,0.1,0.8,50,0.0329125574826236
"366",5.01187233627272e-08,10000,0.000501187233627273,0.1,0.8,50,0.0348773222608342
"367",6.30957344480193e-08,10000,0.000630957344480193,0.1,0.8,50,0.037432471579911
"368",7.94328234724282e-08,10000,0.000794328234724282,0.1,0.8,50,0.0406879241723965
"369",1e-07,10000,0.001,0.1,0.8,50,0.0446231030723457
"370",1.25892541179417e-07,10000,0.00125892541179417,0.1,0.8,50,0.049210391661124
"371",1.58489319246111e-07,10000,0.00158489319246111,0.1,0.8,50,0.0551865833841301
"372",1.99526231496888e-07,10000,0.00199526231496888,0.1,0.8,50,0.0621985010813173
"373",2.51188643150958e-07,10000,0.00251188643150958,0.1,0.8,50,0.0712024604959139
"374",3.16227766016838e-07,10000,0.00316227766016838,0.1,0.8,50,0.0819492996694673
"375",3.98107170553497e-07,10000,0.00398107170553497,0.1,0.8,50,0.0942339879641679
"376",5.01187233627272e-07,10000,0.00501187233627272,0.1,0.8,50,0.109320454217545
"377",6.30957344480193e-07,10000,0.00630957344480193,0.1,0.8,50,0.128262190246929
"378",7.94328234724282e-07,10000,0.00794328234724282,0.1,0.8,50,0.149513453481437
"379",1e-06,10000,0.01,0.1,0.8,50,0.174877763887938
"380",1.25892541179417e-06,10000,0.0125892541179417,0.1,0.8,50,0.205388698062794
"381",1.58489319246111e-06,10000,0.0158489319246111,0.1,0.8,50,0.239649485421894
"382",1.99526231496888e-06,10000,0.0199526231496888,0.1,0.8,50,0.280828672907037
"383",2.51188643150958e-06,10000,0.0251188643150958,0.1,0.8,50,0.322927976536919
"384",3.16227766016838e-06,10000,0.0316227766016838,0.1,0.8,50,0.377025932839125
"385",3.98107170553497e-06,10000,0.0398107170553497,0.1,0.8,50,0.431311041670423
"386",5.01187233627272e-06,10000,0.0501187233627272,0.1,0.8,50,0.488732936300606
"387",6.30957344480194e-06,10000,0.0630957344480194,0.1,0.8,50,0.554439651471784
"388",7.94328234724282e-06,10000,0.0794328234724282,0.1,0.8,50,0.614978113627803
"389",1e-05,10000,0.1,0.1,0.8,50,0.681482669686883
"390",1.25892541179417e-05,10000,0.125892541179417,0.1,0.8,50,0.745377405752227
"391",1.58489319246111e-05,10000,0.158489319246111,0.1,0.8,50,0.804335432218672
"392",1.99526231496888e-05,10000,0.199526231496888,0.1,0.8,50,0.856285709227131
"393",2.51188643150958e-05,10000,0.251188643150958,0.1,0.8,50,0.899725595442015
"394",3.16227766016838e-05,10000,0.316227766016838,0.1,0.8,50,0.933966887708092
"395",3.98107170553497e-05,10000,0.398107170553497,0.1,0.8,50,0.959233226479778
"396",5.01187233627273e-05,10000,0.501187233627272,0.1,0.8,50,0.976562209195373
"397",6.30957344480194e-05,10000,0.630957344480194,0.1,0.8,50,0.987531727668778
"398",7.94328234724282e-05,10000,0.794328234724282,0.1,0.8,50,0.99389817302402
"399",1e-04,10000,1,0.1,0.8,50,0.997265903340773
"400",0.000125892541179417,10000,1.25892541179417,0.1,0.8,50,0.998881952854269
"401",0.000158489319246111,10000,1.58489319246111,0.1,0.8,50,0.999583264455809
"402",0.000199526231496888,10000,1.99526231496888,0.1,0.8,50,0.999858240968067
"403",0.000251188643150958,10000,2.51188643150958,0.1,0.8,50,0.99995581218471
"404",0.000316227766016838,10000,3.16227766016838,0.1,0.8,50,0.99998728822219
"405",0.000398107170553498,10000,3.98107170553498,0.1,0.8,50,0.999996590988401
"406",0.000501187233627273,10000,5.01187233627273,0.1,0.8,50,0.999999137020542
"407",0.000630957344480194,10000,6.30957344480194,0.1,0.8,50,0.999999790875612
"408",0.000794328234724282,10000,7.94328234724282,0.1,0.8,50,0.999999950802319
"409",0.001,10000,10,0.1,0.8,50,0.999999988625983
"410",1e-08,10000,1e-04,0.1,0.1,100,0.0218764915598965
"411",1.25892541179417e-08,10000,0.000125892541179417,0.1,0.1,100,0.0274476043745511
"412",1.58489319246111e-08,10000,0.000158489319246111,0.1,0.1,100,0.0344076630303003
"413",1.99526231496888e-08,10000,0.000199526231496888,0.1,0.1,100,0.0430859402931407
"414",2.51188643150958e-08,10000,0.000251188643150958,0.1,0.1,100,0.0538801352855447
"415",3.16227766016838e-08,10000,0.000316227766016838,0.1,0.1,100,0.0672651091714715
"416",3.98107170553497e-08,10000,0.000398107170553497,0.1,0.1,100,0.083799435469559
"417",5.01187233627272e-08,10000,0.000501187233627273,0.1,0.1,100,0.104127258421593
"418",6.30957344480193e-08,10000,0.000630957344480193,0.1,0.1,100,0.128971790454329
"419",7.94328234724282e-08,10000,0.000794328234724282,0.1,0.1,100,0.159115286980957
"420",1e-07,10000,0.001,0.1,0.1,100,0.186368590867101
"421",1.25892541179417e-07,10000,0.00125892541179417,0.1,0.1,100,0.20737084714564
"422",1.58489319246111e-07,10000,0.00158489319246111,0.1,0.1,100,0.232803113583042
"423",1.99526231496888e-07,10000,0.00199526231496888,0.1,0.1,100,0.262994938117061
"424",2.51188643150958e-07,10000,0.00251188643150958,0.1,0.1,100,0.298049404347338
"425",3.16227766016838e-07,10000,0.00316227766016838,0.1,0.1,100,0.338765133720995
"426",3.98107170553497e-07,10000,0.00398107170553497,0.1,0.1,100,0.385329698571295
"427",5.01187233627272e-07,10000,0.00501187233627272,0.1,0.1,100,0.4373781654911
"428",6.30957344480193e-07,10000,0.00630957344480193,0.1,0.1,100,0.493787085810187
"429",7.94328234724282e-07,10000,0.00794328234724282,0.1,0.1,100,0.55490202289634
"430",1e-06,10000,0.01,0.1,0.1,100,0.617584549896862
"431",1.25892541179417e-06,10000,0.0125892541179417,0.1,0.1,100,0.681180718751124
"432",1.58489319246111e-06,10000,0.0158489319246111,0.1,0.1,100,0.74214638765071
"433",1.99526231496888e-06,10000,0.0199526231496888,0.1,0.1,100,0.80031764773487
"434",2.51188643150958e-06,10000,0.0251188643150958,0.1,0.1,100,0.851171681613004
"435",3.16227766016838e-06,10000,0.0316227766016838,0.1,0.1,100,0.894272256841221
"436",3.98107170553497e-06,10000,0.0398107170553497,0.1,0.1,100,0.928922420155156
"437",5.01187233627272e-06,10000,0.0501187233627272,0.1,0.1,100,0.955160904420351
"438",6.30957344480194e-06,10000,0.0630957344480194,0.1,0.1,100,0.973351650575434
"439",7.94328234724282e-06,10000,0.0794328234724282,0.1,0.1,100,0.985362680503115
"440",1e-05,10000,0.1,0.1,0.1,100,0.992499090523413
"441",1.25892541179417e-05,10000,0.125892541179417,0.1,0.1,100,0.996411484596062
"442",1.58489319246111e-05,10000,0.158489319246111,0.1,0.1,100,0.998391046210571
"443",1.99526231496888e-05,10000,0.199526231496888,0.1,0.1,100,0.999318533234022
"444",2.51188643150958e-05,10000,0.251188643150958,0.1,0.1,100,0.999738813211357
"445",3.16227766016838e-05,10000,0.316227766016838,0.1,0.1,100,0.999898305383037
"446",3.98107170553497e-05,10000,0.398107170553497,0.1,0.1,100,0.999963926043986
"447",5.01187233627273e-05,10000,0.501187233627272,0.1,0.1,100,0.999987459837753
"448",6.30957344480194e-05,10000,0.630957344480194,0.1,0.1,100,0.999995646444081
"449",7.94328234724282e-05,10000,0.794328234724282,0.1,0.1,100,0.999998461033525
"450",1e-04,10000,1,0.1,0.1,100,0.999999435849979
"451",0.000125892541179417,10000,1.25892541179417,0.1,0.1,100,0.999999782148561
"452",0.000158489319246111,10000,1.58489319246111,0.1,0.1,100,0.999999910318611
"453",0.000199526231496888,10000,1.99526231496888,0.1,0.1,100,0.999999960354841
"454",0.000251188643150958,10000,2.51188643150958,0.1,0.1,100,0.99999998113632
"455",0.000316227766016838,10000,3.16227766016838,0.1,0.1,100,0.999999990364113
"456",0.000398107170553498,10000,3.98107170553498,0.1,0.1,100,0.999999994752457
"457",0.000501187233627273,10000,5.01187233627273,0.1,0.1,100,0.999999996985805
"458",0.000630957344480194,10000,6.30957344480194,0.1,0.1,100,0.999999998198843
"459",0.000794328234724282,10000,7.94328234724282,0.1,0.1,100,0.999999998898544
"460",0.001,10000,10,0.1,0.1,100,0.999999999323603
"461",1e-08,10000,1e-04,0.1,0.2,100,0.019533841169997
"462",1.25892541179417e-08,10000,0.000125892541179417,0.1,0.2,100,0.0244409283758724
"463",1.58489319246111e-08,10000,0.000158489319246111,0.1,0.2,100,0.0305427016511781
"464",1.99526231496888e-08,10000,0.000199526231496888,0.1,0.2,100,0.0381127516893258
"465",2.51188643150958e-08,10000,0.000251188643150958,0.1,0.2,100,0.0474798934432036
"466",3.16227766016838e-08,10000,0.000316227766016838,0.1,0.2,100,0.0590360046566831
"467",3.98107170553497e-08,10000,0.000398107170553497,0.1,0.2,100,0.0732432110204043
"468",5.01187233627272e-08,10000,0.000501187233627273,0.1,0.2,100,0.085459072478425
"469",6.30957344480193e-08,10000,0.000630957344480193,0.1,0.2,100,0.0938497413744972
"470",7.94328234724282e-08,10000,0.000794328234724282,0.1,0.2,100,0.103845194285898
"471",1e-07,10000,0.001,0.1,0.2,100,0.116027356638962
"472",1.25892541179417e-07,10000,0.00125892541179417,0.1,0.2,100,0.130644252068234
"473",1.58489319246111e-07,10000,0.00158489319246111,0.1,0.2,100,0.147937708289905
"474",1.99526231496888e-07,10000,0.00199526231496888,0.1,0.2,100,0.168587806334784
"475",2.51188643150958e-07,10000,0.00251188643150958,0.1,0.2,100,0.192936495118488
"476",3.16227766016838e-07,10000,0.00316227766016838,0.1,0.2,100,0.221016040644211
"477",3.98107170553497e-07,10000,0.00398107170553497,0.1,0.2,100,0.254296762609829
"478",5.01187233627272e-07,10000,0.00501187233627272,0.1,0.2,100,0.291809765676755
"479",6.30957344480193e-07,10000,0.00630957344480193,0.1,0.2,100,0.334875261982609
"480",7.94328234724282e-07,10000,0.00794328234724282,0.1,0.2,100,0.382147320101258
"481",1e-06,10000,0.01,0.1,0.2,100,0.435948831499196
"482",1.25892541179417e-06,10000,0.0125892541179417,0.1,0.2,100,0.492624250449959
"483",1.58489319246111e-06,10000,0.0158489319246111,0.1,0.2,100,0.552591516829537
"484",1.99526231496888e-06,10000,0.0199526231496888,0.1,0.2,100,0.614842448215485
"485",2.51188643150958e-06,10000,0.0251188643150958,0.1,0.2,100,0.677996155178375
"486",3.16227766016838e-06,10000,0.0316227766016838,0.1,0.2,100,0.738463617924512
"487",3.98107170553497e-06,10000,0.0398107170553497,0.1,0.2,100,0.796081324419523
"488",5.01187233627272e-06,10000,0.0501187233627272,0.1,0.2,100,0.847158368916032
"489",6.30957344480194e-06,10000,0.0630957344480194,0.1,0.2,100,0.890326857683897
"490",7.94328234724282e-06,10000,0.0794328234724282,0.1,0.2,100,0.924942948844365
"491",1e-05,10000,0.1,0.1,0.2,100,0.951160269457473
"492",1.25892541179417e-05,10000,0.125892541179417,0.1,0.2,100,0.970673524395071
"493",1.58489319246111e-05,10000,0.158489319246111,0.1,0.2,100,0.982941401928237
"494",1.99526231496888e-05,10000,0.199526231496888,0.1,0.2,100,0.990988504420216
"495",2.51188643150958e-05,10000,0.251188643150958,0.1,0.2,100,0.995559203465704
"496",3.16227766016838e-05,10000,0.316227766016838,0.1,0.2,100,0.997956545267334
"497",3.98107170553497e-05,10000,0.398107170553497,0.1,0.2,100,0.999118777172252
"498",5.01187233627273e-05,10000,0.501187233627272,0.1,0.2,100,0.999641485242845
"499",6.30957344480194e-05,10000,0.630957344480194,0.1,0.2,100,0.999861038961254
"500",7.94328234724282e-05,10000,0.794328234724282,0.1,0.2,100,0.999948020875747
"501",1e-04,10000,1,0.1,0.2,100,0.999980945584025
"502",0.000125892541179417,10000,1.25892541179417,0.1,0.2,100,0.999993037491396
"503",0.000158489319246111,10000,1.58489319246111,0.1,0.2,100,0.999997419860939
"504",0.000199526231496888,10000,1.99526231496888,0.1,0.2,100,0.999999014613055
"505",0.000251188643150958,10000,2.51188643150958,0.1,0.2,100,0.99999960694679
"506",0.000316227766016838,10000,3.16227766016838,0.1,0.2,100,0.999999834718987
"507",0.000398107170553498,10000,3.98107170553498,0.1,0.2,100,0.999999926408154
"508",0.000501187233627273,10000,5.01187233627273,0.1,0.2,100,0.999999965337722
"509",0.000630957344480194,10000,6.30957344480194,0.1,0.2,100,0.99999998283806
"510",0.000794328234724282,10000,7.94328234724282,0.1,0.2,100,0.999999991169071
"511",0.001,10000,10,0.1,0.2,100,0.999999995353277
"512",1e-08,10000,1e-04,0.1,0.5,100,0.0144893716353138
"513",1.25892541179417e-08,10000,0.000125892541179417,0.1,0.5,100,0.0181870323936258
"514",1.58489319246111e-08,10000,0.000158489319246111,0.1,0.5,100,0.0228122417675959
"515",1.99526231496888e-08,10000,0.000199526231496888,0.1,0.5,100,0.0264763291471953
"516",2.51188643150958e-08,10000,0.000251188643150958,0.1,0.5,100,0.0281185204851812
"517",3.16227766016838e-08,10000,0.000316227766016838,0.1,0.5,100,0.0302100024417327
"518",3.98107170553497e-08,10000,0.000398107170553497,0.1,0.5,100,0.0327052979641324
"519",5.01187233627272e-08,10000,0.000501187233627273,0.1,0.5,100,0.0358683316645388
"520",6.30957344480193e-08,10000,0.000630957344480193,0.1,0.5,100,0.039688293230651
"521",7.94328234724282e-08,10000,0.000794328234724282,0.1,0.5,100,0.0442576995793806
"522",1e-07,10000,0.001,0.1,0.5,100,0.0500011576646217
"523",1.25892541179417e-07,10000,0.00125892541179417,0.1,0.5,100,0.0567887664814908
"524",1.58489319246111e-07,10000,0.00158489319246111,0.1,0.5,100,0.0653638156892165
"525",1.99526231496888e-07,10000,0.00199526231496888,0.1,0.5,100,0.0753541796596313
"526",2.51188643150958e-07,10000,0.00251188643150958,0.1,0.5,100,0.0876270706132815
"527",3.16227766016838e-07,10000,0.00316227766016838,0.1,0.5,100,0.101777291693936
"528",3.98107170553497e-07,10000,0.00398107170553497,0.1,0.5,100,0.11967120689093
"529",5.01187233627272e-07,10000,0.00501187233627272,0.1,0.5,100,0.139887564683081
"530",6.30957344480193e-07,10000,0.00630957344480193,0.1,0.5,100,0.163637469269293
"531",7.94328234724282e-07,10000,0.00794328234724282,0.1,0.5,100,0.191629443585548
"532",1e-06,10000,0.01,0.1,0.5,100,0.224714692736756
"533",1.25892541179417e-06,10000,0.0125892541179417,0.1,0.5,100,0.261822683849434
"534",1.58489319246111e-06,10000,0.0158489319246111,0.1,0.5,100,0.305358939677016
"535",1.99526231496888e-06,10000,0.0199526231496888,0.1,0.5,100,0.35349311346084
"536",2.51188643150958e-06,10000,0.0251188643150958,0.1,0.5,100,0.4058692233295
"537",3.16227766016838e-06,10000,0.0316227766016838,0.1,0.5,100,0.461834876280423
"538",3.98107170553497e-06,10000,0.0398107170553497,0.1,0.5,100,0.520415979629257
"539",5.01187233627272e-06,10000,0.0501187233627272,0.1,0.5,100,0.584973980991763
"540",6.30957344480194e-06,10000,0.0630957344480194,0.1,0.5,100,0.645032643138419
"541",7.94328234724282e-06,10000,0.0794328234724282,0.1,0.5,100,0.708289627283943
"542",1e-05,10000,0.1,0.1,0.5,100,0.767994107985163
"543",1.25892541179417e-05,10000,0.125892541179417,0.1,0.5,100,0.822158094028653
"544",1.58489319246111e-05,10000,0.158489319246111,0.1,0.5,100,0.869168313224531
"545",1.99526231496888e-05,10000,0.199526231496888,0.1,0.5,100,0.908017510880234
"546",2.51188643150958e-05,10000,0.251188643150958,0.1,0.5,100,0.938442942165034
"547",3.16227766016838e-05,10000,0.316227766016838,0.1,0.5,100,0.960924722493176
"548",3.98107170553497e-05,10000,0.398107170553497,0.1,0.5,100,0.97653711170912
"549",5.01187233627273e-05,10000,0.501187233627272,0.1,0.5,100,0.986695480913503
"550",6.30957344480194e-05,10000,0.630957344480194,0.1,0.5,100,0.992876820903862
"551",7.94328234724282e-05,10000,0.794328234724282,0.1,0.5,100,0.996393299822268
"552",1e-04,10000,1,0.1,0.5,100,0.998266512687497
"553",0.000125892541179417,10000,1.25892541179417,0.1,0.5,100,0.999204401807075
"554",0.000158489319246111,10000,1.58489319246111,0.1,0.5,100,0.999648462581107
"555",0.000199526231496888,10000,1.99526231496888,0.1,0.5,100,0.999848953043932
"556",0.000251188643150958,10000,2.51188643150958,0.1,0.5,100,0.999936171617455
"557",0.000316227766016838,10000,3.16227766016838,0.1,0.5,100,0.999973164814772
"558",0.000398107170553498,10000,3.98107170553498,0.1,0.5,100,0.999988654694101
"559",0.000501187233627273,10000,5.01187233627273,0.1,0.5,100,0.999995135940353
"560",0.000630957344480194,10000,6.30957344480194,0.1,0.5,100,0.999997875107672
"561",0.000794328234724282,10000,7.94328234724282,0.1,0.5,100,0.999999054142776
"562",0.001,10000,10,0.1,0.5,100,0.999999573478696
"563",1e-08,10000,1e-04,0.1,0.8,100,0.0131660374726916
"564",1.25892541179417e-08,10000,0.000125892541179417,0.1,0.8,100,0.0150790780436337
"565",1.58489319246111e-08,10000,0.000158489319246111,0.1,0.8,100,0.0157493876016025
"566",1.99526231496888e-08,10000,0.000199526231496888,0.1,0.8,100,0.0165892058095912
"567",2.51188643150958e-08,10000,0.000251188643150958,0.1,0.8,100,0.0176344942085113
"568",3.16227766016838e-08,10000,0.000316227766016838,0.1,0.8,100,0.0189386758057588
"569",3.98107170553497e-08,10000,0.000398107170553497,0.1,0.8,100,0.0205161276933533
"570",5.01187233627272e-08,10000,0.000501187233627273,0.1,0.8,100,0.02250918661785
"571",6.30957344480193e-08,10000,0.000630957344480193,0.1,0.8,100,0.0249724278882325
"572",7.94328234724282e-08,10000,0.000794328234724282,0.1,0.8,100,0.0280481261614713
"573",1e-07,10000,0.001,0.1,0.8,100,0.0316691451917424
"574",1.25892541179417e-07,10000,0.00125892541179417,0.1,0.8,100,0.0363386922408033
"575",1.58489319246111e-07,10000,0.00158489319246111,0.1,0.8,100,0.0416041428887121
"576",1.99526231496888e-07,10000,0.00199526231496888,0.1,0.8,100,0.0483863161628765
"577",2.51188643150958e-07,10000,0.00251188643150958,0.1,0.8,100,0.0563607008678083
"578",3.16227766016838e-07,10000,0.00316227766016838,0.1,0.8,100,0.0664689266075915
"579",3.98107170553497e-07,10000,0.00398107170553497,0.1,0.8,100,0.0779405204954243
"580",5.01187233627272e-07,10000,0.00501187233627272,0.1,0.8,100,0.0918210641693217
"581",6.30957344480193e-07,10000,0.00630957344480193,0.1,0.8,100,0.10880320165279
"582",7.94328234724282e-07,10000,0.00794328234724282,0.1,0.8,100,0.128264479787623
"583",1e-06,10000,0.01,0.1,0.8,100,0.152244308432444
"584",1.25892541179417e-06,10000,0.0125892541179417,0.1,0.8,100,0.177477680571359
"585",1.58489319246111e-06,10000,0.0158489319246111,0.1,0.8,100,0.211083769014
"586",1.99526231496888e-06,10000,0.0199526231496888,0.1,0.8,100,0.246302490583149
"587",2.51188643150958e-06,10000,0.0251188643150958,0.1,0.8,100,0.285434184628028
"588",3.16227766016838e-06,10000,0.0316227766016838,0.1,0.8,100,0.333012615691484
"589",3.98107170553497e-06,10000,0.0398107170553497,0.1,0.8,100,0.380055264777704
"590",5.01187233627272e-06,10000,0.0501187233627272,0.1,0.8,100,0.436225359388343
"591",6.30957344480194e-06,10000,0.0630957344480194,0.1,0.8,100,0.496029516885096
"592",7.94328234724282e-06,10000,0.0794328234724282,0.1,0.8,100,0.558309452845664
"593",1e-05,10000,0.1,0.1,0.8,100,0.621553886152355
"594",1.25892541179417e-05,10000,0.125892541179417,0.1,0.8,100,0.683970994677947
"595",1.58489319246111e-05,10000,0.158489319246111,0.1,0.8,100,0.743624980232988
"596",1.99526231496888e-05,10000,0.199526231496888,0.1,0.8,100,0.798629560333946
"597",2.51188643150958e-05,10000,0.251188643150958,0.1,0.8,100,0.847372211562535
"598",3.16227766016838e-05,10000,0.316227766016838,0.1,0.8,100,0.888725157867786
"599",3.98107170553497e-05,10000,0.398107170553497,0.1,0.8,100,0.92219100125805
"600",5.01187233627273e-05,10000,0.501187233627272,0.1,0.8,100,0.947940163279164
"601",6.30957344480194e-05,10000,0.630957344480194,0.1,0.8,100,0.966725215080385
"602",7.94328234724282e-05,10000,0.794328234724282,0.1,0.8,100,0.97969503017101
"603",1e-04,10000,1,0.1,0.8,100,0.988163136296812
"604",0.000125892541179417,10000,1.25892541179417,0.1,0.8,100,0.993394450825285
"605",0.000158489319246111,10000,1.58489319246111,0.1,0.8,100,0.996458652079096
"606",0.000199526231496888,10000,1.99526231496888,0.1,0.8,100,0.998166835670336
"607",0.000251188643150958,10000,2.51188643150958,0.1,0.8,100,0.999078017714285
"608",0.000316227766016838,10000,3.16227766016838,0.1,0.8,100,0.999546300302141
"609",0.000398107170553498,10000,3.98107170553498,0.1,0.8,100,0.999780021562104
"610",0.000501187233627273,10000,5.01187233627273,0.1,0.8,100,0.999894272906794
"611",0.000630957344480194,10000,6.30957344480194,0.1,0.8,100,0.999949428057293
"612",0.000794328234724282,10000,7.94328234724282,0.1,0.8,100,0.999975910505307
"613",0.001,10000,10,0.1,0.8,100,0.999988617968094
"614",1e-08,10000,1e-04,0.1,0.1,200,0.0218310925928281
"615",1.25892541179417e-08,10000,0.000125892541179417,0.1,0.1,200,0.0273766962837684
"616",1.58489319246111e-08,10000,0.000158489319246111,0.1,0.1,200,0.034297316716297
"617",1.99526231496888e-08,10000,0.000199526231496888,0.1,0.1,200,0.042914997207443
"618",2.51188643150958e-08,10000,0.000251188643150958,0.1,0.1,200,0.0536167968654284
"619",3.16227766016838e-08,10000,0.000316227766016838,0.1,0.1,200,0.0668622184865281
"620",3.98107170553497e-08,10000,0.000398107170553497,0.1,0.1,200,0.0831882095359989
"621",5.01187233627272e-08,10000,0.000501187233627273,0.1,0.1,200,0.0981010472943147
"622",6.30957344480193e-08,10000,0.000630957344480193,0.1,0.1,200,0.109942187646227
"623",7.94328234724282e-08,10000,0.000794328234724282,0.1,0.1,200,0.12421409295613
"624",1e-07,10000,0.001,0.1,0.1,200,0.141617048952478
"625",1.25892541179417e-07,10000,0.00125892541179417,0.1,0.1,200,0.162508191594802
"626",1.58489319246111e-07,10000,0.00158489319246111,0.1,0.1,200,0.187209378020257
"627",1.99526231496888e-07,10000,0.00199526231496888,0.1,0.1,200,0.216407534274753
"628",2.51188643150958e-07,10000,0.00251188643150958,0.1,0.1,200,0.250382122788016
"629",3.16227766016838e-07,10000,0.00316227766016838,0.1,0.1,200,0.289024443450676
"630",3.98107170553497e-07,10000,0.00398107170553497,0.1,0.1,200,0.33340212957148
"631",5.01187233627272e-07,10000,0.00501187233627272,0.1,0.1,200,0.382205053352337
"632",6.30957344480193e-07,10000,0.00630957344480193,0.1,0.1,200,0.43599960138681
"633",7.94328234724282e-07,10000,0.00794328234724282,0.1,0.1,200,0.492874603717412
"634",1e-06,10000,0.01,0.1,0.1,200,0.553823990676401
"635",1.25892541179417e-06,10000,0.0125892541179417,0.1,0.1,200,0.614896579335504
"636",1.58489319246111e-06,10000,0.0158489319246111,0.1,0.1,200,0.675499619149426
"637",1.99526231496888e-06,10000,0.0199526231496888,0.1,0.1,200,0.734013115057154
"638",2.51188643150958e-06,10000,0.0251188643150958,0.1,0.1,200,0.788806019194312
"639",3.16227766016838e-06,10000,0.0316227766016838,0.1,0.1,200,0.837243090281722
"640",3.98107170553497e-06,10000,0.0398107170553497,0.1,0.1,200,0.879420696492514
"641",5.01187233627272e-06,10000,0.0501187233627272,0.1,0.1,200,0.913715450035866
"642",6.30957344480194e-06,10000,0.0630957344480194,0.1,0.1,200,0.940341876893446
"643",7.94328234724282e-06,10000,0.0794328234724282,0.1,0.1,200,0.96006722743368
"644",1e-05,10000,0.1,0.1,0.1,200,0.974019708804856
"645",1.25892541179417e-05,10000,0.125892541179417,0.1,0.1,200,0.983920904168362
"646",1.58489319246111e-05,10000,0.158489319246111,0.1,0.1,200,0.989968600419761
"647",1.99526231496888e-05,10000,0.199526231496888,0.1,0.1,200,0.994026324745803
"648",2.51188643150958e-05,10000,0.251188643150958,0.1,0.1,200,0.996478174185842
"649",3.16227766016838e-05,10000,0.316227766016838,0.1,0.1,200,0.997924840873109
"650",3.98107170553497e-05,10000,0.398107170553497,0.1,0.1,200,0.998766051608138
"651",5.01187233627273e-05,10000,0.501187233627272,0.1,0.1,200,0.999252746897026
"652",6.30957344480194e-05,10000,0.630957344480194,0.1,0.1,200,0.999535521956686
"653",7.94328234724282e-05,10000,0.794328234724282,0.1,0.1,200,0.999701897061003
"654",1e-04,10000,1,0.1,0.1,200,0.999801736288319
"655",0.000125892541179417,10000,1.25892541179417,0.1,0.1,200,0.999863200639712
"656",0.000158489319246111,10000,1.58489319246111,0.1,0.1,200,0.999902205139022
"657",0.000199526231496888,10000,1.99526231496888,0.1,0.1,200,0.999927820814545
"658",0.000251188643150958,10000,2.51188643150958,0.1,0.1,200,0.999945293801333
"659",0.000316227766016838,10000,3.16227766016838,0.1,0.1,200,0.999957715055851
"660",0.000398107170553498,10000,3.98107170553498,0.1,0.1,200,0.99996694148815
"661",0.000501187233627273,10000,5.01187233627273,0.1,0.1,200,0.999974105425311
"662",0.000630957344480194,10000,6.30957344480194,0.1,0.1,200,0.999979897847683
"663",0.000794328234724282,10000,7.94328234724282,0.1,0.1,200,0.999984727361812
"664",0.001,10000,10,0.1,0.1,200,0.999988812381252
