"Gen","WT","Res","comp1","comp2","comp3","comp4","comp5","comp6","comp7","comp8","comp9","comp10","comp11","comp12","comp13","comp14","comp15","comp16","comp17","comp18","comp19","comp20","comp21","comp22","comp23","comp24","comp25","comp26","comp27","comp28","comp29","comp30","comp31","comp32","comp33","comp34","comp35","comp36","comp37","comp38","comp39","comp40","comp41","comp42","comp43","comp44","comp45","comp46","comp47","comp48","comp49","comp50","comp51","comp52","comp53","comp54","comp55","comp56","comp57","comp58","comp59","comp60","comp61","comp62","comp63","comp64","comp65","comp66","comp67","comp68","comp69","comp70","comp71","comp72","comp73","comp74","comp75","comp76","comp77","comp78","comp79","comp80","comp81","comp82","comp83","comp84","comp85","comp86","comp87","comp88","comp89","comp90","comp91","comp92","comp93","comp94","comp95","comp96","comp97","comp98","comp99","comp100","CR","sum"
1,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,9904,1,1,2,0,0,1,1,2,1,1,2,1,0,1,2,1,1,0,2,0,1,1,1,1,1,1,0,0,0,0,0,1,1,2,0,1,0,0,1,2,1,3,1,2,0,1,1,0,3,0,1,2,3,1,1,0,0,0,2,1,0,1,1,0,1,1,1,1,2,0,1,1,0,1,0,0,1,1,5,1,0,1,1,2,3,0,0,0,1,1,2,1,1,2,1,0,0,1,1,1,0,95
3,3,9823,1,2,2,0,1,1,1,3,0,0,3,1,0,2,3,2,1,0,4,1,3,1,2,4,1,2,1,1,3,1,0,4,4,0,2,1,0,0,0,2,4,7,1,3,0,1,1,1,3,2,0,4,6,3,2,0,1,1,2,1,0,2,0,3,3,4,0,1,3,1,1,0,1,3,0,1,2,0,4,1,0,3,2,2,4,0,4,0,2,0,2,6,0,3,2,0,1,3,1,6,0,174
4,2,9698,3,2,2,2,4,1,8,4,0,0,4,1,1,1,6,2,3,1,3,1,4,4,7,4,1,2,0,1,5,3,0,7,3,1,5,4,1,2,1,1,3,5,1,5,1,2,5,2,7,3,1,9,4,3,4,1,1,2,3,1,4,1,0,5,2,4,0,3,2,2,2,1,4,3,1,2,2,2,5,4,1,11,4,7,0,1,6,0,1,1,6,9,0,9,6,3,2,7,1,8,0,300
5,4,9615,3,1,4,5,7,3,12,7,1,1,5,2,4,3,10,3,7,0,3,2,3,6,11,5,2,0,1,2,5,3,1,7,5,0,4,8,1,2,2,0,4,4,3,9,1,2,4,3,5,5,3,7,9,2,4,4,1,2,4,2,4,2,1,6,3,4,0,3,4,2,3,2,6,4,1,1,2,6,9,7,6,6,5,6,0,0,5,2,2,0,5,8,0,12,7,4,2,3,1,8,0,381
6,5,9526,4,2,7,5,8,3,13,5,1,2,3,6,2,6,11,3,8,0,3,3,5,5,15,5,1,3,2,2,7,6,2,10,10,2,6,6,4,3,0,0,4,6,9,7,2,1,5,6,7,3,0,8,9,2,8,7,3,1,3,2,5,3,2,5,5,4,0,6,5,4,1,0,6,8,4,0,6,11,6,9,6,4,3,4,0,0,9,3,2,0,8,8,0,12,12,8,5,5,3,5,0,469
7,4,9458,3,1,11,7,7,7,11,10,0,2,2,7,3,3,17,2,6,0,2,3,10,6,20,7,3,1,5,0,10,8,2,4,14,5,4,9,2,4,2,2,2,8,7,3,1,0,5,3,6,1,2,12,5,3,9,9,5,2,4,6,12,3,8,8,5,4,2,5,12,5,1,0,4,10,6,0,5,9,9,6,5,3,8,0,1,0,6,3,2,1,11,11,0,15,11,6,5,12,6,3,0,538
8,2,9378,2,0,9,9,6,9,10,15,0,2,2,9,3,5,16,1,8,0,4,3,11,3,18,12,9,1,5,1,15,6,6,7,17,9,4,7,3,4,6,1,3,7,8,5,3,1,7,4,7,3,5,11,2,5,14,7,6,7,4,10,15,0,6,5,7,1,3,5,16,11,3,2,6,8,4,0,4,10,8,8,7,0,10,2,1,1,10,3,2,4,9,15,1,15,9,5,3,16,5,3,0,620
9,2,9275,2,2,3,11,6,5,6,15,0,3,2,9,6,7,20,4,13,1,5,4,13,4,21,10,11,3,4,1,12,12,9,8,14,8,6,8,3,4,2,0,2,7,7,3,2,2,8,6,8,1,5,12,3,4,15,6,8,11,6,12,13,2,10,2,9,3,4,4,22,15,3,1,15,10,8,1,2,18,12,11,5,1,13,3,1,2,10,2,7,8,10,20,3,20,10,2,3,24,6,3,0,723
10,4,9175,4,1,1,7,3,5,4,12,1,4,2,12,3,10,21,2,15,0,7,7,9,2,32,12,10,2,1,3,14,9,17,7,10,8,8,9,3,5,5,1,2,4,7,6,3,4,9,3,8,1,2,13,5,4,18,6,12,14,7,13,16,3,14,1,7,3,3,7,26,20,7,2,18,15,13,4,5,21,15,16,5,2,13,3,2,3,14,4,5,8,13,14,7,27,11,2,8,28,3,4,0,821
11,8,9071,2,1,3,7,4,7,6,11,2,8,4,15,6,9,20,1,13,2,9,18,13,3,24,21,11,2,1,2,13,9,14,4,14,8,13,16,3,5,3,2,6,3,8,12,2,4,16,6,9,5,1,12,4,1,17,10,12,17,9,16,15,2,21,1,8,3,6,10,28,16,8,2,15,21,14,6,10,19,17,15,4,3,15,4,4,2,13,8,5,11,13,12,9,26,13,2,7,25,6,2,1,920
12,11,8986,2,1,2,5,3,11,9,10,3,5,12,14,3,11,21,2,14,1,9,17,10,2,33,26,13,2,1,5,15,13,18,1,15,7,8,21,1,5,2,7,7,6,9,15,3,6,12,2,11,8,2,14,2,1,20,8,14,22,2,16,12,3,24,1,8,6,5,8,39,13,9,4,17,20,12,11,7,16,18,22,7,6,10,6,6,1,9,13,5,13,14,12,9,31,19,5,9,24,3,4,2,1001
13,14,8917,5,2,7,5,4,12,15,3,5,7,20,19,5,12,20,5,20,3,10,26,11,3,31,24,18,2,0,8,13,8,14,2,14,11,8,17,1,6,3,4,5,8,8,18,5,7,16,2,15,6,3,8,0,2,21,5,8,19,1,22,12,6,23,4,10,10,7,12,46,9,10,2,23,12,10,13,7,19,12,16,4,9,15,11,3,4,5,15,3,24,20,14,6,28,23,5,6,22,3,2,2,1067
14,16,8844,7,3,5,5,5,11,18,1,3,6,22,16,8,11,21,6,22,2,15,28,13,5,31,32,13,3,1,4,16,10,15,0,14,14,3,16,3,10,4,3,4,11,18,24,7,9,15,4,20,2,2,9,2,4,19,7,6,18,2,26,12,8,18,8,11,11,10,4,38,5,12,2,21,14,12,14,12,22,10,13,10,10,16,9,2,4,11,17,2,18,20,15,8,40,21,9,8,25,1,1,2,1138
15,11,8714,6,3,6,8,6,7,15,1,4,8,20,15,6,16,18,6,28,3,16,30,16,9,27,34,16,3,1,2,16,10,21,0,15,18,3,11,3,10,1,7,1,12,20,28,7,15,21,6,22,2,1,13,1,4,32,10,8,21,1,28,15,11,19,11,10,12,13,3,32,5,9,4,24,10,12,19,11,26,14,21,13,13,19,7,5,6,14,15,4,16,27,16,11,44,29,10,10,29,0,3,5,1270
16,8,8656,6,7,8,11,9,10,18,3,5,6,24,22,7,16,28,6,31,4,11,30,13,7,24,39,17,4,2,2,22,10,18,3,12,15,5,15,2,9,0,11,3,14,22,26,5,19,18,5,27,3,4,18,2,5,29,10,11,15,0,30,13,5,13,11,6,17,9,4,45,5,6,4,23,8,11,20,15,34,10,11,14,16,20,3,5,11,15,15,4,17,24,20,11,45,28,9,5,33,3,5,5,1331
17,17,8567,6,11,13,7,8,6,24,6,7,10,21,24,6,19,25,6,30,2,13,33,14,9,20,44,19,5,2,1,25,11,15,2,15,20,4,16,1,9,0,9,4,15,27,19,4,25,19,4,26,6,6,18,3,8,25,15,16,15,0,34,21,12,10,11,9,16,11,2,41,5,8,3,34,11,14,17,18,36,12,11,13,16,16,4,5,4,13,22,3,18,22,19,17,43,25,11,4,31,5,10,6,1410
18,18,8521,3,9,13,9,7,9,25,7,10,17,18,30,6,20,29,2,27,3,21,23,18,6,13,45,18,5,4,1,25,15,7,1,14,12,9,18,1,8,0,10,5,20,27,25,5,23,25,7,33,3,8,19,2,6,24,11,20,12,0,31,26,10,10,14,6,17,8,3,50,5,11,2,38,15,10,13,19,42,17,9,22,15,16,3,7,4,11,24,1,15,18,25,18,45,18,13,5,18,6,11,17,1444
19,14,8435,5,14,13,13,14,6,26,9,8,19,16,41,7,17,29,3,37,4,14,22,15,6,12,37,15,5,6,3,20,16,8,0,19,12,7,24,2,15,0,4,8,27,29,17,8,17,17,5,37,2,10,17,2,9,18,7,18,8,1,39,25,11,15,14,3,18,7,5,76,4,16,4,38,18,7,16,16,41,14,8,28,17,14,4,5,9,8,28,1,17,16,34,20,64,23,15,3,19,2,9,20,1531
20,17,8419,11,7,14,9,14,12,21,8,2,29,19,39,9,14,20,4,32,3,10,26,15,5,11,43,17,6,6,2,16,21,7,0,16,14,6,26,3,14,0,7,10,29,21,13,7,20,12,4,42,2,13,12,1,9,28,10,24,5,3,33,30,12,8,14,7,17,12,6,73,3,16,5,35,17,8,11,17,33,19,6,23,18,13,5,3,15,9,30,1,20,22,40,16,73,20,18,1,16,3,8,25,1539
21,18,8355,12,7,19,10,15,10,19,9,2,18,19,45,10,13,14,4,30,4,11,27,14,4,9,46,27,10,7,1,20,24,11,2,16,19,5,24,5,22,0,12,8,36,27,14,9,17,14,3,37,3,11,14,2,5,26,4,25,6,4,32,19,12,15,13,7,18,17,6,73,3,15,8,34,20,10,13,15,41,13,7,24,22,6,7,2,11,14,32,1,25,23,39,22,78,21,24,0,4,7,8,25,1602
22,16,8275,13,6,21,7,18,12,18,7,3,15,17,49,5,8,19,7,40,9,13,38,10,6,15,44,34,7,8,3,28,27,15,3,23,14,4,19,8,20,1,8,13,30,31,12,7,21,12,6,39,7,9,9,4,2,34,5,32,6,1,23,21,18,11,17,11,21,17,8,71,0,16,8,34,13,12,18,10,44,6,7,32,13,9,9,2,8,15,30,1,34,15,46,25,83,26,26,1,7,12,6,21,1688
23,24,8176,20,8,19,10,20,17,25,9,4,22,15,50,5,8,15,6,37,11,24,43,8,5,19,42,41,3,9,4,22,37,12,4,30,13,7,20,6,18,2,4,9,31,31,10,8,22,9,2,44,9,10,8,8,2,38,1,32,6,3,16,19,13,14,18,12,33,17,9,69,0,18,8,39,11,14,18,11,47,7,5,36,14,15,6,3,4,23,28,3,35,14,48,26,87,16,24,4,8,15,8,28,1772
24,25,8112,26,9,21,10,24,20,30,13,3,23,18,59,5,6,11,7,38,19,23,50,10,2,27,38,35,5,10,1,25,37,11,4,36,13,7,22,8,18,2,7,14,30,38,11,5,13,5,8,49,13,9,11,6,5,32,3,32,6,3,15,29,14,10,19,9,27,18,6,72,0,23,7,33,7,4,22,15,39,5,8,45,20,21,5,5,12,25,27,3,33,13,38,22,73,14,25,3,11,18,7,35,1828
25,31,7994,32,7,25,13,19,20,45,15,5,22,17,61,8,5,15,11,32,22,28,58,10,3,28,40,41,5,9,2,31,40,15,2,34,13,6,24,4,15,2,3,19,30,32,15,4,11,6,9,42,14,4,10,12,7,39,8,32,6,1,20,33,15,5,11,4,26,20,16,92,1,19,7,32,6,5,18,13,33,8,14,42,21,32,7,4,19,20,22,5,31,13,53,18,75,16,32,4,10,13,7,45,1930
26,36,7880,41,5,30,13,24,17,48,11,3,29,26,74,8,5,24,18,31,19,23,73,12,7,25,42,39,5,7,2,16,45,13,3,44,22,5,20,6,18,3,7,15,24,23,15,9,11,6,12,29,16,4,5,12,5,48,11,38,5,3,21,34,14,6,11,7,27,27,20,96,1,11,12,34,4,5,14,12,36,7,26,43,25,34,8,3,15,23,22,2,25,11,57,24,68,18,34,5,14,10,4,60,2024
27,32,7752,35,7,35,16,28,19,44,13,5,27,24,65,8,8,26,15,27,21,24,76,10,10,30,46,41,4,14,6,15,46,15,0,48,32,5,27,6,18,4,10,18,27,22,21,10,6,9,11,22,20,7,5,15,10,59,19,39,6,5,28,33,17,4,17,6,27,22,24,99,6,14,9,34,2,5,19,12,34,8,23,46,19,37,8,5,15,28,32,2,29,10,44,26,66,24,33,5,13,10,6,74,2142
28,34,7569,29,10,39,13,27,21,56,13,1,29,20,65,16,9,24,17,31,19,20,93,11,13,26,50,42,4,15,4,19,71,17,0,51,45,4,29,8,15,5,14,23,41,22,21,14,5,5,10,24,18,11,4,25,10,64,15,28,6,5,37,38,13,7,17,10,19,32,34,118,4,16,12,36,4,5,12,12,50,8,27,30,14,37,8,8,10,25,34,2,34,17,46,29,68,29,30,1,16,13,5,84,2313
29,45,7472,31,14,36,13,22,25,63,13,3,28,20,63,16,9,15,22,28,26,24,88,17,12,21,56,42,6,16,4,21,61,12,1,55,43,5,39,7,12,4,13,23,40,25,22,18,1,3,6,21,12,13,3,26,7,58,15,28,6,4,42,44,19,8,22,8,18,43,42,126,7,22,9,33,5,4,15,19,37,7,40,27,18,40,10,16,8,30,48,2,30,17,35,29,63,33,45,2,8,8,8,99,2384
30,40,7363,37,10,35,14,25,26,69,15,6,24,24,54,21,13,18,20,35,28,24,99,16,11,21,48,27,11,21,7,23,69,14,0,52,43,5,39,4,10,7,14,26,44,31,25,28,1,2,8,15,10,20,5,31,5,57,17,30,9,4,44,48,20,13,19,9,21,32,38,118,4,21,15,39,4,4,19,14,46,7,35,34,30,42,7,19,14,32,47,0,33,18,23,33,62,37,49,2,7,10,11,110,2487
31,50,7200,35,6,34,16,27,24,63,20,6,27,26,50,25,23,23,29,40,27,31,92,20,13,25,40,25,14,16,9,28,75,10,1,42,37,8,36,2,10,9,20,33,53,16,26,30,2,5,8,27,10,22,11,36,5,54,22,30,11,6,49,52,17,13,19,9,21,33,37,148,3,20,12,49,7,4,20,9,51,7,39,38,29,54,9,21,17,40,42,0,26,23,17,39,72,44,52,1,11,8,10,107,2643
32,50,7173,36,5,36,11,29,30,51,20,9,25,22,51,20,21,23,19,44,35,28,109,21,13,19,45,26,14,20,10,33,84,7,2,39,34,5,45,3,14,8,24,28,40,14,28,33,6,5,9,28,13,17,13,28,4,58,22,37,12,4,56,62,16,15,16,12,28,22,38,151,5,15,11,52,8,3,29,10,54,8,43,30,29,55,10,15,21,43,42,0,21,21,14,44,73,36,51,0,10,11,5,103,2674
33,57,7063,43,3,33,17,26,43,55,20,10,33,20,49,15,21,25,6,42,31,37,119,23,14,20,22,30,19,28,15,32,76,5,2,37,22,9,46,2,12,11,23,28,42,13,23,46,13,9,14,34,17,21,11,25,6,45,26,41,14,6,61,60,16,23,17,14,29,26,42,132,4,16,12,64,5,5,36,13,63,9,45,28,39,62,12,17,18,32,33,0,22,23,15,45,70,41,63,3,18,5,3,109,2771
