"Gen","WT","Res","comp1","comp2","comp3","comp4","comp5","comp6","comp7","comp8","comp9","comp10","comp11","comp12","comp13","comp14","comp15","comp16","comp17","comp18","comp19","comp20","comp21","comp22","comp23","comp24","comp25","comp26","comp27","comp28","comp29","comp30","comp31","comp32","comp33","comp34","comp35","comp36","comp37","comp38","comp39","comp40","comp41","comp42","comp43","comp44","comp45","comp46","comp47","comp48","comp49","comp50","comp51","comp52","comp53","comp54","comp55","comp56","comp57","comp58","comp59","comp60","comp61","comp62","comp63","comp64","comp65","comp66","comp67","comp68","comp69","comp70","comp71","comp72","comp73","comp74","comp75","comp76","comp77","comp78","comp79","comp80","comp81","comp82","comp83","comp84","comp85","comp86","comp87","comp88","comp89","comp90","comp91","comp92","comp93","comp94","comp95","comp96","comp97","comp98","comp99","comp100","CR","sum"
1,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,9904,2,1,0,0,0,1,1,1,1,2,0,0,1,2,0,1,1,0,2,1,0,0,2,0,0,1,1,1,1,0,1,0,2,2,2,0,0,0,0,3,1,0,2,0,1,1,0,2,1,1,1,1,0,2,0,2,2,2,1,2,1,1,4,0,1,0,0,2,1,0,2,1,3,0,1,1,1,1,3,1,0,0,0,2,0,2,2,1,0,0,0,0,2,4,1,0,1,0,2,0,0,96
3,1,9804,2,1,0,1,1,2,1,2,0,4,0,0,0,5,1,3,3,0,2,3,0,1,3,0,2,1,1,6,1,2,3,1,2,5,4,0,1,0,3,3,1,0,1,1,3,1,0,2,5,2,2,2,0,1,1,4,1,4,4,4,2,2,5,2,1,2,0,1,2,1,0,2,4,2,4,2,1,2,4,3,0,1,0,1,1,7,3,0,2,1,1,1,0,8,4,3,1,1,9,0,0,195
4,3,9697,5,3,1,2,4,6,4,3,0,4,1,0,0,6,2,2,3,1,8,6,0,2,2,2,3,3,2,5,0,2,4,5,2,3,3,0,3,0,4,3,5,2,1,2,0,1,2,0,8,1,5,3,0,7,0,9,2,7,3,3,3,5,7,2,2,3,1,2,2,2,1,1,6,2,8,6,3,5,5,1,0,0,0,3,2,11,7,1,5,4,2,1,0,14,4,1,1,2,5,0,0,300
5,7,9602,6,7,4,1,4,8,6,2,2,6,4,1,2,4,1,2,6,0,7,9,0,0,1,4,11,2,1,3,1,1,3,4,3,3,3,1,4,1,7,5,8,1,3,1,1,3,5,1,8,1,4,4,0,11,0,10,7,5,2,2,3,11,7,3,4,3,1,0,4,1,4,1,6,2,10,9,6,11,6,2,0,1,1,3,1,12,10,2,6,5,3,2,1,9,7,3,2,5,4,3,0,391
6,6,9502,4,12,8,4,5,8,7,3,6,8,3,4,3,2,0,3,9,0,9,11,0,2,1,3,8,5,1,9,1,2,6,8,5,3,3,3,4,4,13,3,3,1,5,4,2,7,8,2,13,3,4,7,2,11,0,9,6,3,1,1,6,9,9,4,8,3,1,0,4,4,7,1,8,5,11,14,2,7,7,2,2,1,1,7,1,8,9,8,11,4,3,2,2,6,11,6,1,4,4,4,0,492
7,8,9398,6,8,8,6,7,10,8,6,5,15,6,1,7,5,2,0,6,3,4,12,0,2,0,6,15,2,3,10,3,5,8,7,4,3,4,0,6,6,14,4,4,2,7,5,3,7,9,2,9,5,3,10,4,10,1,13,10,6,2,6,7,18,12,3,10,1,2,2,6,7,2,1,6,8,9,8,2,4,7,6,5,3,1,8,1,8,13,15,12,4,5,1,6,8,15,5,2,8,2,6,0,594
8,13,9339,4,7,6,6,3,5,8,4,3,10,9,1,9,6,4,1,8,1,6,15,2,4,0,7,15,3,1,6,2,2,8,5,8,4,5,1,9,8,9,8,6,1,14,2,1,8,9,3,16,8,5,11,5,10,2,16,11,5,7,7,11,17,8,4,5,2,6,2,7,7,4,3,9,3,10,8,4,6,12,3,5,3,1,8,2,14,14,19,13,7,4,1,9,8,14,3,3,12,2,5,0,648
9,12,9263,2,9,5,8,3,7,7,2,3,8,5,2,14,5,3,1,9,0,11,14,4,6,0,8,19,4,1,4,2,3,10,13,14,8,10,0,9,9,6,7,8,4,18,3,3,10,10,5,18,6,9,13,2,4,2,16,8,8,9,5,9,15,9,5,6,1,4,4,6,6,3,3,10,7,12,4,3,5,13,5,7,3,0,18,1,21,14,22,13,13,4,3,18,9,12,3,3,7,2,6,0,725
10,14,9127,4,12,9,12,3,14,13,5,2,9,4,4,20,7,3,0,8,2,13,16,6,7,1,9,16,10,1,9,4,2,10,20,16,11,5,0,10,8,5,10,9,7,21,2,6,9,13,6,15,9,13,16,7,2,4,17,11,13,7,9,10,13,12,1,7,3,9,3,7,7,5,4,10,7,10,5,5,3,11,4,4,4,1,23,0,32,18,21,12,13,1,4,18,12,14,4,5,9,6,6,0,859
11,7,9021,5,15,14,12,5,14,10,6,6,14,8,7,21,4,6,0,7,3,13,18,7,7,2,8,20,8,2,10,7,0,20,25,19,14,5,1,9,10,8,9,6,10,21,6,2,8,14,8,14,10,15,28,8,2,5,18,8,13,14,12,14,17,13,1,9,1,12,3,8,5,7,2,11,13,13,6,4,4,17,5,4,5,3,17,0,34,18,16,10,11,2,3,18,13,11,4,8,9,11,9,0,972
12,8,8939,9,11,15,11,2,11,8,8,5,15,9,8,18,3,7,1,4,6,23,12,12,7,3,11,25,8,4,11,9,0,18,35,15,17,8,1,6,13,10,11,3,7,20,4,2,13,20,11,16,4,9,33,9,4,6,15,3,16,16,16,16,13,14,3,8,5,18,4,16,6,6,3,8,17,12,4,7,3,22,4,5,16,6,17,0,38,11,19,12,12,2,4,18,14,10,6,5,11,9,12,0,1053
