"Gen","WT","Res","comp1","comp2","comp3","comp4","comp5","comp6","comp7","comp8","comp9","comp10","comp11","comp12","comp13","comp14","comp15","comp16","comp17","comp18","comp19","comp20","comp21","comp22","comp23","comp24","comp25","comp26","comp27","comp28","comp29","comp30","comp31","comp32","comp33","comp34","comp35","comp36","comp37","comp38","comp39","comp40","comp41","comp42","comp43","comp44","comp45","comp46","comp47","comp48","comp49","comp50","comp51","comp52","comp53","comp54","comp55","comp56","comp57","comp58","comp59","comp60","comp61","comp62","comp63","comp64","comp65","comp66","comp67","comp68","comp69","comp70","comp71","comp72","comp73","comp74","comp75","comp76","comp77","comp78","comp79","comp80","comp81","comp82","comp83","comp84","comp85","comp86","comp87","comp88","comp89","comp90","comp91","comp92","comp93","comp94","comp95","comp96","comp97","comp98","comp99","comp100","CR","sum"
1,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,9895,2,1,0,2,2,0,1,1,1,1,1,2,2,0,2,1,2,2,0,1,1,2,1,2,0,2,3,0,1,1,3,0,3,0,0,1,1,1,3,0,2,1,3,1,0,0,0,0,0,0,1,0,1,1,2,0,0,1,0,0,0,1,1,1,1,1,2,2,0,1,2,1,0,1,1,2,2,1,1,2,0,1,1,2,1,0,0,1,2,2,0,2,1,1,0,1,0,1,2,0,0,103
3,3,9810,3,0,0,5,2,1,5,0,2,2,1,2,1,1,0,3,1,2,0,1,2,5,2,6,0,2,2,1,2,0,1,0,4,1,2,0,3,3,2,0,0,2,5,3,0,0,2,1,1,0,1,2,2,2,1,0,1,3,0,2,0,4,2,0,3,2,3,0,0,3,5,2,4,2,1,1,8,2,0,4,0,4,0,4,1,2,1,2,2,7,1,3,2,1,1,3,4,1,3,1,0,187
4,5,9743,3,0,1,6,1,0,3,2,1,1,1,1,1,2,2,5,2,5,0,3,2,5,3,7,2,3,4,1,2,2,1,2,10,0,1,1,2,4,1,1,0,0,5,4,0,1,2,2,2,2,0,3,4,5,1,0,1,0,0,3,1,3,2,1,5,2,5,2,0,4,4,0,3,3,2,3,8,3,1,3,1,4,1,6,3,2,2,2,5,7,1,6,3,4,3,5,6,3,1,3,0,252
5,1,9644,7,1,2,6,3,1,7,2,3,1,0,2,3,2,2,2,4,6,0,1,3,7,4,12,3,2,4,2,3,4,2,6,6,0,3,1,4,4,1,3,1,0,4,6,1,1,4,1,4,2,1,4,6,4,4,1,2,1,1,4,1,4,3,2,8,4,7,1,1,4,7,1,3,5,2,8,14,7,0,4,1,6,2,5,8,5,7,3,7,6,0,9,6,5,2,4,9,1,1,1,0,355
6,1,9503,5,2,5,9,6,2,9,4,6,1,0,2,4,2,2,1,4,7,3,1,5,6,3,16,6,4,8,4,7,8,3,9,10,1,6,2,8,10,1,6,0,0,5,14,2,2,6,4,3,2,5,5,9,5,8,1,5,4,3,4,2,3,2,2,6,4,7,1,2,4,7,4,8,6,6,9,14,7,1,3,4,8,2,5,11,5,5,7,6,10,0,10,11,8,4,4,9,0,2,2,0,496
7,1,9369,7,4,5,9,5,2,13,3,9,1,1,6,7,2,3,1,2,7,5,2,4,7,2,15,8,4,11,8,3,10,6,10,14,1,8,2,10,12,6,7,1,1,13,14,3,1,7,5,3,0,7,4,12,6,10,3,4,3,4,10,2,4,3,2,9,2,3,4,3,4,12,5,13,5,10,13,11,4,1,3,7,6,4,7,21,9,10,11,9,7,3,16,7,8,9,6,16,2,2,4,0,630
8,4,9284,8,3,2,10,4,3,10,3,12,1,1,8,8,7,2,1,1,5,7,3,3,4,1,16,8,6,14,11,5,10,8,12,11,2,14,4,8,10,7,12,2,0,16,16,5,2,6,6,4,0,10,7,10,11,11,7,7,4,4,17,6,6,1,2,6,5,1,4,2,2,11,6,11,9,19,7,9,3,3,3,3,8,2,6,22,10,12,18,6,9,4,12,16,7,8,10,21,3,5,4,0,712
9,8,9158,12,3,4,13,3,8,9,9,18,4,5,9,11,11,4,3,3,4,6,5,7,3,3,14,8,10,11,8,1,9,12,18,7,3,15,4,7,8,10,8,0,2,19,22,7,2,3,6,4,0,6,8,12,16,11,10,10,2,6,19,8,7,1,5,9,7,2,5,4,2,11,4,11,16,13,5,7,2,7,4,6,8,1,5,20,14,16,19,7,12,7,17,20,7,14,10,26,5,6,9,0,834
10,13,9047,14,5,8,16,2,9,10,6,25,8,7,2,16,13,6,0,6,5,7,3,8,6,1,15,9,8,12,7,2,9,14,20,10,2,21,7,5,6,14,5,5,5,21,20,11,3,5,7,7,0,3,8,12,26,16,9,10,1,4,14,12,6,2,7,11,7,0,8,9,3,9,2,19,14,10,1,6,4,8,3,9,5,4,8,30,9,12,17,11,17,7,16,16,13,17,13,34,8,8,9,0,940
