"Gen","WT","Res","comp1","comp2","comp3","comp4","comp5","comp6","comp7","comp8","comp9","comp10","comp11","comp12","comp13","comp14","comp15","comp16","comp17","comp18","comp19","comp20","comp21","comp22","comp23","comp24","comp25","comp26","comp27","comp28","comp29","comp30","comp31","comp32","comp33","comp34","comp35","comp36","comp37","comp38","comp39","comp40","comp41","comp42","comp43","comp44","comp45","comp46","comp47","comp48","comp49","comp50","comp51","comp52","comp53","comp54","comp55","comp56","comp57","comp58","comp59","comp60","comp61","comp62","comp63","comp64","comp65","comp66","comp67","comp68","comp69","comp70","comp71","comp72","comp73","comp74","comp75","comp76","comp77","comp78","comp79","comp80","comp81","comp82","comp83","comp84","comp85","comp86","comp87","comp88","comp89","comp90","comp91","comp92","comp93","comp94","comp95","comp96","comp97","comp98","comp99","comp100","CR","sum"
1,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,9906,0,0,1,0,0,1,2,3,1,1,1,2,0,1,0,0,4,0,2,1,2,1,1,1,2,2,0,0,1,1,0,1,1,0,1,3,2,0,4,0,2,1,0,0,1,0,2,0,0,1,2,1,2,0,0,2,1,0,0,1,0,0,2,1,2,1,1,0,3,2,1,1,1,0,0,0,0,0,1,1,0,1,2,1,1,1,0,0,0,1,0,2,1,0,1,0,0,1,1,1,0,90
3,3,9820,1,0,1,0,3,1,3,3,1,1,3,7,0,2,1,1,5,1,3,1,5,2,1,3,2,10,0,4,0,2,2,2,2,0,1,2,1,1,1,2,0,1,1,0,2,0,4,2,2,0,1,3,2,1,1,3,2,0,0,1,2,0,2,4,5,1,4,0,3,2,1,1,3,0,2,1,4,2,0,4,1,3,1,0,2,3,2,2,1,1,1,2,1,0,1,1,3,2,2,0,0,177
4,8,9694,1,1,3,0,5,3,6,6,3,1,4,9,0,2,0,2,9,2,3,1,5,4,1,5,2,16,1,9,0,2,2,3,6,1,2,4,2,0,1,2,0,1,2,1,5,1,4,5,1,1,2,5,4,0,1,4,4,0,2,1,2,1,3,6,8,1,6,0,1,2,2,1,4,2,4,4,3,6,5,3,2,5,2,2,5,4,6,2,2,5,4,3,0,2,2,2,3,4,5,1,0,298
5,6,9571,0,1,5,1,6,3,8,5,6,4,6,6,2,6,1,4,10,3,5,2,5,3,4,9,2,22,1,6,0,4,3,1,7,3,2,7,2,0,1,2,0,3,6,2,6,1,2,8,2,1,4,4,8,1,2,4,6,2,7,1,5,1,3,11,8,1,7,1,2,3,3,9,3,3,3,3,4,11,8,7,3,13,4,4,8,5,5,3,6,8,4,3,1,0,1,4,5,5,5,2,0,423
6,11,9443,1,1,7,1,7,6,13,4,6,7,8,5,3,9,0,5,15,9,4,3,7,5,3,7,2,28,3,2,2,1,3,1,6,5,0,11,2,0,1,6,2,9,11,4,3,3,2,8,4,1,8,8,7,3,2,4,8,5,7,4,4,2,3,10,10,2,13,4,3,3,5,13,7,6,5,5,3,10,5,10,4,21,6,2,12,8,5,3,2,12,4,6,1,0,5,4,5,3,6,2,0,546
7,15,9367,2,4,10,4,9,9,5,8,7,7,10,11,2,7,0,3,21,10,5,5,8,10,4,4,6,22,3,3,4,4,2,2,8,4,0,8,2,0,3,13,4,5,12,9,2,2,4,7,2,1,7,12,7,3,2,3,7,6,10,3,3,1,4,10,12,7,8,6,5,3,9,17,2,4,5,5,4,9,4,13,1,17,11,0,16,8,6,4,6,10,6,9,3,1,11,6,5,4,4,2,0,618
8,20,9284,1,6,12,2,13,11,7,4,8,9,5,11,3,6,3,3,32,9,4,2,8,7,4,6,5,29,7,5,3,3,4,3,17,7,2,12,3,0,0,22,4,6,9,9,2,1,5,9,4,1,3,12,1,4,5,2,4,6,10,5,2,0,4,7,12,4,7,10,5,7,12,20,5,4,10,5,5,13,13,10,0,23,12,0,18,11,5,3,5,12,5,9,6,1,11,3,9,2,3,3,0,696
9,14,9147,3,8,15,1,19,14,9,4,10,11,3,9,2,3,5,6,41,11,11,4,6,11,10,8,6,27,9,6,4,4,6,4,18,4,2,12,2,0,1,25,6,10,8,9,3,1,5,12,4,2,4,17,2,4,11,4,2,6,14,6,6,0,3,7,20,4,8,20,7,6,14,16,7,4,9,3,7,12,21,17,0,23,17,0,15,16,11,4,5,15,3,11,5,1,14,1,10,2,6,5,0,839
10,24,9005,4,12,24,1,17,19,16,7,15,15,2,14,4,6,10,8,48,21,15,3,9,5,17,9,6,21,13,5,4,7,9,4,20,8,4,6,2,0,6,25,6,13,5,12,4,4,4,15,1,1,3,18,2,4,14,5,4,6,10,6,11,2,2,10,15,4,5,18,9,13,15,19,10,3,13,4,9,13,25,14,0,26,13,2,17,10,11,7,8,25,3,9,4,2,15,0,11,3,8,5,0,971
11,36,8936,5,11,25,4,19,25,15,5,18,10,1,10,2,12,12,14,44,24,11,5,10,7,11,10,4,26,20,7,8,5,10,10,13,8,5,8,2,0,4,25,9,15,8,12,10,7,3,9,3,2,3,19,1,6,21,9,4,6,10,7,8,6,4,8,11,6,10,22,13,10,17,23,10,7,15,5,9,15,25,13,0,23,5,1,18,8,7,12,4,18,3,10,4,2,14,2,12,3,13,3,0,1028
12,30,8828,2,11,28,5,12,30,13,4,18,6,2,13,5,11,11,17,52,33,11,2,12,9,7,9,7,23,17,7,10,8,17,12,16,10,6,13,4,0,7,36,14,13,8,9,9,7,4,12,1,4,9,18,2,7,21,14,1,7,6,8,5,6,2,9,12,8,14,27,9,16,19,26,9,6,18,8,7,18,32,17,1,25,1,0,19,10,7,15,5,24,6,10,6,5,20,2,5,6,15,2,0,1142
13,33,8747,5,12,32,3,15,28,12,8,17,9,2,17,3,15,21,14,58,39,12,4,14,9,13,12,3,25,15,7,11,6,7,18,11,10,3,10,1,1,2,57,8,22,11,5,9,10,7,15,2,3,13,16,0,7,32,12,1,6,12,5,9,2,1,9,10,14,15,36,14,14,20,30,6,5,18,8,6,13,28,19,2,29,2,0,20,15,10,10,5,16,8,15,9,3,11,1,6,5,18,1,0,1220
14,38,8676,5,12,30,5,15,31,8,9,19,11,5,19,4,11,23,13,48,41,12,7,20,13,21,7,7,30,10,8,11,6,4,19,7,11,4,11,3,1,3,56,9,13,14,5,5,9,5,17,5,5,10,21,0,8,34,13,1,5,14,6,13,2,1,8,17,16,22,30,13,17,19,36,8,6,12,7,12,17,31,19,5,26,0,2,25,12,12,10,4,11,10,17,11,3,15,1,4,4,24,5,0,1286
15,39,8582,3,11,33,4,15,33,8,10,19,12,7,27,3,11,17,10,61,37,11,3,24,14,24,4,7,38,18,10,10,10,3,19,9,7,6,19,2,2,3,61,6,9,12,5,3,5,5,18,7,7,9,29,0,15,43,13,1,8,21,11,11,2,2,12,18,12,29,31,14,17,16,30,5,11,8,7,13,17,21,22,4,28,1,2,23,19,21,14,6,13,13,13,15,2,15,2,3,8,23,4,0,1379
