"Gen","WT","Res","comp1","comp2","comp3","comp4","comp5","comp6","comp7","comp8","comp9","comp10","comp11","comp12","comp13","comp14","comp15","comp16","comp17","comp18","comp19","comp20","comp21","comp22","comp23","comp24","comp25","comp26","comp27","comp28","comp29","comp30","comp31","comp32","comp33","comp34","comp35","comp36","comp37","comp38","comp39","comp40","comp41","comp42","comp43","comp44","comp45","comp46","comp47","comp48","comp49","comp50","comp51","comp52","comp53","comp54","comp55","comp56","comp57","comp58","comp59","comp60","comp61","comp62","comp63","comp64","comp65","comp66","comp67","comp68","comp69","comp70","comp71","comp72","comp73","comp74","comp75","comp76","comp77","comp78","comp79","comp80","comp81","comp82","comp83","comp84","comp85","comp86","comp87","comp88","comp89","comp90","comp91","comp92","comp93","comp94","comp95","comp96","comp97","comp98","comp99","comp100","CR","sum"
1,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,9990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10
3,0,9981,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19
4,0,9976,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,24
5,0,9959,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,1,0,41
6,0,9951,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,2,5,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,2,0,0,0,2,1,0,1,1,0,1,1,1,0,0,0,2,0,49
7,0,9944,0,0,0,0,1,0,0,2,0,0,1,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,3,0,0,0,0,2,1,1,2,0,4,2,3,0,0,1,1,0,56
8,1,9927,0,0,1,0,1,1,1,3,0,0,0,4,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,3,4,1,5,2,7,0,0,3,1,0,72
9,3,9902,0,0,2,0,0,0,1,4,0,0,0,9,3,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,13,0,0,0,0,1,0,0,1,6,1,0,0,0,3,2,5,6,0,5,3,5,0,0,2,1,0,95
10,6,9879,0,0,0,0,0,0,1,2,0,0,0,10,2,0,2,7,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,5,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,15,1,0,0,0,2,0,0,1,6,1,0,0,0,9,4,5,6,0,4,5,5,0,0,1,1,0,115
11,10,9859,0,0,0,0,0,0,0,3,0,1,1,16,0,0,2,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,1,0,2,6,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,3,0,0,0,4,0,0,5,0,0,0,12,1,0,0,0,1,0,0,0,10,1,0,0,0,6,5,8,3,0,4,6,5,0,1,2,3,0,131
12,13,9847,0,0,0,0,0,0,0,2,0,1,0,14,0,0,5,2,1,0,1,0,1,1,1,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,1,0,2,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,1,4,0,0,0,10,0,0,0,0,1,0,0,0,8,1,0,0,0,10,5,5,7,0,6,10,5,0,0,1,1,0,140
13,9,9827,0,0,0,0,0,0,0,1,1,3,0,13,0,0,4,1,1,0,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,2,0,0,1,1,0,5,0,0,0,0,8,0,0,0,1,0,0,2,0,1,0,5,0,0,1,3,0,2,6,0,0,0,9,0,0,0,0,2,0,0,0,10,0,0,0,0,8,6,11,12,0,11,12,7,0,0,1,1,0,164
14,12,9818,0,0,0,0,0,0,0,0,1,1,0,13,0,0,6,2,1,0,0,1,0,1,3,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,5,0,0,2,0,0,0,2,0,3,1,0,0,0,10,0,0,0,0,1,0,4,0,0,0,2,0,0,2,2,0,1,6,0,0,0,8,0,0,1,0,1,0,0,1,16,0,1,0,1,5,8,12,10,0,13,7,9,0,1,0,0,0,170
15,17,9807,0,0,0,0,1,0,0,0,1,0,0,20,0,0,10,3,0,0,0,0,0,1,0,4,0,0,0,3,0,2,0,0,0,2,2,1,0,1,9,0,0,5,2,1,0,1,0,3,0,1,0,0,7,0,0,0,0,0,0,5,0,0,0,2,0,0,3,3,0,1,6,0,0,0,8,0,0,2,0,1,0,0,2,13,0,1,0,2,2,6,13,7,0,8,5,4,0,2,0,0,0,176
16,19,9789,0,0,0,0,1,0,0,0,0,0,1,24,0,0,7,5,0,0,0,0,0,3,0,7,0,0,1,3,0,1,0,0,0,0,1,1,0,1,13,0,1,6,1,0,0,1,0,5,0,2,0,0,2,0,0,0,1,0,0,8,0,0,0,2,0,0,5,3,0,0,7,0,0,0,4,0,0,4,0,1,0,0,3,19,0,1,0,2,2,8,15,10,0,3,3,3,0,1,0,0,0,192
17,22,9760,0,0,0,0,3,0,0,0,0,0,4,34,0,0,5,2,0,0,1,0,0,5,0,8,0,1,0,2,1,2,0,0,1,0,1,0,0,1,18,0,2,7,1,0,0,0,0,6,0,0,0,0,2,0,1,0,0,0,0,11,0,0,0,1,0,0,6,0,0,0,5,0,0,0,3,0,0,1,0,3,0,0,8,17,0,0,0,1,1,9,18,16,0,2,5,3,0,0,0,0,0,218
