"Gen","WT","Res","comp1","comp2","comp3","comp4","comp5","comp6","comp7","comp8","comp9","comp10","comp11","comp12","comp13","comp14","comp15","comp16","comp17","comp18","comp19","comp20","comp21","comp22","comp23","comp24","comp25","comp26","comp27","comp28","comp29","comp30","comp31","comp32","comp33","comp34","comp35","comp36","comp37","comp38","comp39","comp40","comp41","comp42","comp43","comp44","comp45","comp46","comp47","comp48","comp49","comp50","comp51","comp52","comp53","comp54","comp55","comp56","comp57","comp58","comp59","comp60","comp61","comp62","comp63","comp64","comp65","comp66","comp67","comp68","comp69","comp70","comp71","comp72","comp73","comp74","comp75","comp76","comp77","comp78","comp79","comp80","comp81","comp82","comp83","comp84","comp85","comp86","comp87","comp88","comp89","comp90","comp91","comp92","comp93","comp94","comp95","comp96","comp97","comp98","comp99","comp100","CR","sum"
1,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,9914,0,0,1,1,0,1,0,1,0,0,0,1,1,0,2,1,1,1,1,1,0,2,2,0,0,0,0,1,2,1,1,0,0,1,0,0,1,2,0,0,1,0,1,2,1,1,2,2,0,0,0,1,0,1,2,1,0,1,1,0,1,2,1,0,2,1,0,1,1,2,1,1,1,3,2,0,1,4,1,0,2,1,0,0,0,1,0,2,0,0,0,1,1,1,2,0,0,3,1,2,0,85
3,1,9817,0,3,1,0,1,1,0,3,3,0,3,2,3,0,4,1,3,1,3,2,0,1,2,1,0,0,1,1,3,4,3,2,3,1,0,2,5,4,1,0,0,1,2,0,2,2,5,4,0,0,1,0,0,0,4,1,2,4,0,0,2,4,2,2,1,2,0,5,1,1,3,5,5,2,2,0,4,6,2,1,3,2,0,1,2,3,1,2,2,0,0,1,2,1,4,0,1,5,3,3,0,182
4,1,9724,0,3,3,1,1,5,0,6,8,1,3,1,2,1,6,0,2,2,4,3,0,4,3,0,2,0,2,2,1,6,5,3,4,4,2,4,3,6,1,1,2,5,6,0,4,0,4,2,1,0,4,2,1,0,2,2,2,2,1,1,4,1,2,3,1,3,0,7,3,0,3,10,9,4,1,1,3,12,2,2,6,0,1,4,1,4,4,2,3,1,2,4,0,2,6,0,4,3,6,5,0,275
5,0,9633,0,9,5,3,1,6,1,9,11,2,4,1,4,2,10,1,2,0,1,5,0,8,1,1,5,2,0,0,3,5,4,4,7,1,3,4,5,13,1,1,3,9,10,0,5,1,4,2,1,0,1,2,2,1,5,5,6,6,1,3,9,2,5,8,2,6,1,8,2,0,3,12,7,5,2,1,1,10,8,1,6,1,3,4,0,5,4,2,5,2,2,2,0,1,8,1,1,1,4,10,0,367
6,2,9513,1,14,7,4,1,10,4,13,11,3,10,3,8,2,7,2,4,0,3,8,1,9,3,3,7,3,2,0,3,4,4,5,11,6,4,11,10,14,1,3,4,7,12,2,7,1,3,2,2,0,2,3,3,3,8,5,5,11,4,2,8,5,5,8,3,7,1,8,1,1,5,6,8,4,4,2,3,13,8,2,12,3,9,1,1,4,2,3,7,3,3,2,3,1,6,1,2,3,6,6,0,485
7,1,9460,0,6,8,3,0,10,3,13,14,3,11,8,13,1,7,3,5,0,2,12,3,11,9,4,2,3,3,2,5,6,4,6,10,12,7,8,5,18,3,2,2,4,13,2,9,2,4,3,8,1,3,3,2,2,3,7,7,14,4,4,7,7,5,6,3,11,1,14,1,2,6,7,5,2,2,3,5,11,3,4,12,3,9,3,0,5,3,4,10,2,7,2,6,1,4,3,4,4,3,7,0,539
8,0,9346,0,9,7,7,0,11,9,18,12,5,12,7,24,1,7,5,10,1,2,12,4,11,9,6,2,5,2,7,5,8,7,5,8,13,11,6,5,22,6,2,5,2,18,2,11,5,3,5,11,0,4,5,2,4,2,3,6,15,5,1,12,4,7,7,5,19,2,16,0,3,7,2,8,1,4,6,8,12,4,4,16,3,12,3,3,4,2,10,12,8,8,4,3,0,7,2,3,2,3,6,0,654
9,1,9262,2,9,9,11,0,8,4,21,13,2,9,12,20,2,11,10,16,1,3,14,2,15,17,9,3,8,4,5,7,13,7,6,5,10,11,7,5,21,6,4,5,3,18,2,13,5,2,9,10,0,4,10,1,1,5,6,4,17,6,1,8,6,4,13,6,20,3,13,1,7,9,4,12,2,4,8,4,15,4,5,18,3,13,2,3,6,2,8,10,9,15,6,5,2,5,4,3,3,2,5,1,736
10,0,9202,5,15,8,13,0,13,4,22,15,2,15,13,22,6,9,9,20,2,2,22,2,15,23,11,4,8,8,7,9,12,10,8,4,8,13,2,7,22,6,7,4,6,12,2,12,1,3,6,8,2,6,10,2,0,4,6,4,12,3,1,4,9,4,12,9,21,4,14,3,5,15,5,17,3,2,9,4,19,1,5,9,3,13,5,6,5,4,7,9,7,16,8,7,2,3,7,1,2,3,7,2,796
