"Gen","WT","Res","comp1","comp2","comp3","comp4","comp5","comp6","comp7","comp8","comp9","comp10","comp11","comp12","comp13","comp14","comp15","comp16","comp17","comp18","comp19","comp20","comp21","comp22","comp23","comp24","comp25","comp26","comp27","comp28","comp29","comp30","comp31","comp32","comp33","comp34","comp35","comp36","comp37","comp38","comp39","comp40","comp41","comp42","comp43","comp44","comp45","comp46","comp47","comp48","comp49","comp50","comp51","comp52","comp53","comp54","comp55","comp56","comp57","comp58","comp59","comp60","comp61","comp62","comp63","comp64","comp65","comp66","comp67","comp68","comp69","comp70","comp71","comp72","comp73","comp74","comp75","comp76","comp77","comp78","comp79","comp80","comp81","comp82","comp83","comp84","comp85","comp86","comp87","comp88","comp89","comp90","comp91","comp92","comp93","comp94","comp95","comp96","comp97","comp98","comp99","comp100","CR","sum"
1,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,9902,2,0,0,0,1,1,0,0,3,4,0,2,2,2,1,1,1,0,1,1,1,4,1,0,1,1,2,0,0,1,1,2,2,0,3,0,3,0,1,0,1,1,2,2,1,2,0,1,1,0,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,3,0,1,0,1,0,1,1,1,1,1,2,0,1,1,2,2,0,1,1,0,2,0,1,3,1,1,1,0,3,1,2,0,0,0,0,97
3,1,9803,2,2,2,0,1,3,1,0,4,4,0,2,1,1,1,1,0,1,1,3,2,6,2,0,3,5,4,0,2,1,3,5,2,0,5,0,3,1,0,1,1,1,8,3,0,5,0,0,4,1,4,2,2,1,4,0,1,1,1,1,2,0,1,1,3,3,2,1,1,2,0,1,0,0,1,2,3,1,3,1,3,3,2,2,3,2,1,2,2,6,3,3,2,0,4,7,6,1,0,1,0,196
4,4,9692,2,4,3,4,2,4,2,0,4,7,1,2,0,4,1,4,1,4,0,3,3,11,2,1,5,3,7,0,2,1,3,3,4,2,9,2,4,3,0,3,2,3,10,4,1,4,2,1,2,4,5,4,3,0,5,0,1,3,2,0,4,0,5,3,3,3,0,2,3,6,1,2,2,2,2,4,4,3,9,3,4,7,4,1,4,1,2,2,1,4,5,6,2,0,1,9,5,3,2,4,0,304
5,2,9553,3,3,1,6,6,2,3,2,9,7,1,2,0,11,2,2,3,6,0,6,3,14,5,2,6,9,4,1,3,1,5,6,8,3,9,2,6,8,2,6,4,2,11,11,3,4,2,4,5,14,3,6,7,1,4,0,2,5,2,0,12,2,3,5,0,3,2,2,3,8,7,3,4,2,5,10,6,6,4,2,5,7,2,2,3,2,4,2,0,3,6,6,7,0,2,14,5,5,6,7,0,445
6,6,9396,4,5,4,12,6,1,5,4,13,5,1,1,3,13,2,6,7,10,1,4,3,13,7,2,7,17,5,2,4,1,4,6,13,7,11,3,6,8,3,6,6,1,15,15,6,8,2,4,11,15,8,2,9,3,4,0,4,5,2,0,8,5,4,11,2,4,6,3,4,5,8,5,6,1,6,14,8,6,5,3,9,10,1,4,9,5,2,8,1,6,5,4,17,1,9,11,5,6,7,9,0,598
7,8,9344,4,2,5,12,8,1,5,4,17,8,0,0,4,20,2,7,9,10,2,8,7,21,11,3,5,10,5,1,8,4,5,4,13,2,10,6,5,4,4,5,8,2,25,16,8,7,2,5,12,15,8,2,7,4,5,1,4,3,2,2,12,12,2,9,1,6,2,4,0,2,4,3,10,1,3,13,9,12,2,3,5,7,3,8,9,5,3,8,0,9,3,6,15,2,14,15,5,8,5,9,0,648
8,9,9202,5,4,3,23,8,1,7,5,19,9,2,1,4,26,4,7,6,10,4,10,10,16,12,3,8,10,4,2,14,11,11,10,21,1,14,12,12,3,4,6,5,5,33,13,9,10,4,3,13,15,9,3,6,5,10,1,4,5,2,3,18,7,3,6,0,8,0,5,1,1,6,5,9,0,2,16,9,17,3,1,7,6,7,7,12,8,3,7,0,13,2,9,18,2,12,18,5,14,10,12,0,789
9,13,9091,4,3,2,22,8,1,7,6,23,13,2,1,8,22,10,7,7,15,9,9,17,11,10,5,11,16,4,2,20,12,12,12,26,1,17,10,11,5,4,5,6,5,40,16,8,14,6,11,10,18,10,5,11,3,11,3,0,6,6,1,12,8,6,11,1,9,3,10,3,2,3,9,6,0,6,16,10,22,3,0,10,5,9,5,13,9,3,5,1,11,2,7,19,1,14,22,4,13,9,14,0,896
10,14,9023,6,2,3,22,9,1,10,4,18,16,3,3,8,29,7,5,4,15,11,7,8,8,17,4,16,18,7,0,24,17,10,14,30,1,15,7,18,7,5,6,4,2,50,15,13,15,4,11,8,16,11,7,15,4,9,4,2,7,5,6,12,7,3,14,4,10,6,9,2,2,3,8,8,2,8,14,7,18,3,0,13,5,13,7,11,12,4,8,2,11,2,5,17,3,17,22,6,20,10,11,1,962
