"Gen","WT","Res","comp1","comp2","comp3","comp4","comp5","comp6","comp7","comp8","comp9","comp10","comp11","comp12","comp13","comp14","comp15","comp16","comp17","comp18","comp19","comp20","comp21","comp22","comp23","comp24","comp25","comp26","comp27","comp28","comp29","comp30","comp31","comp32","comp33","comp34","comp35","comp36","comp37","comp38","comp39","comp40","comp41","comp42","comp43","comp44","comp45","comp46","comp47","comp48","comp49","comp50","comp51","comp52","comp53","comp54","comp55","comp56","comp57","comp58","comp59","comp60","comp61","comp62","comp63","comp64","comp65","comp66","comp67","comp68","comp69","comp70","comp71","comp72","comp73","comp74","comp75","comp76","comp77","comp78","comp79","comp80","comp81","comp82","comp83","comp84","comp85","comp86","comp87","comp88","comp89","comp90","comp91","comp92","comp93","comp94","comp95","comp96","comp97","comp98","comp99","comp100","CR","sum"
1,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,9902,2,3,0,0,0,2,2,2,3,3,1,1,1,0,0,1,0,3,0,0,2,0,2,0,0,1,2,3,2,1,2,0,2,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,2,1,1,0,0,0,1,0,0,1,2,0,2,0,3,1,0,2,0,0,3,2,3,1,3,3,1,2,2,1,0,2,0,0,0,0,0,1,2,0,2,0,1,2,0,0,1,1,0,0,98
3,0,9827,3,4,1,0,1,6,1,2,5,1,1,2,2,1,4,2,1,2,0,1,1,0,1,2,0,0,2,1,3,3,5,0,2,4,2,1,0,1,1,3,1,1,1,0,0,0,0,1,2,1,0,3,4,2,2,2,1,2,1,0,1,4,0,2,3,2,0,1,1,0,0,5,5,2,3,7,4,1,6,0,4,0,3,0,0,2,2,3,1,3,1,3,1,1,1,2,1,1,1,0,0,173
4,1,9729,5,5,2,0,0,11,3,3,6,3,2,4,3,3,4,4,3,4,0,4,1,1,2,5,0,2,2,1,2,6,7,0,4,4,4,6,0,1,1,4,2,2,3,2,2,2,0,1,2,1,1,2,7,4,5,2,1,2,0,0,1,1,3,2,2,2,0,2,2,0,3,4,4,2,5,7,9,4,11,2,6,2,3,0,2,3,2,1,1,3,1,4,2,2,3,2,1,2,1,0,0,270
5,3,9634,3,4,2,1,1,5,5,4,5,1,2,6,4,4,6,4,5,5,2,4,3,5,3,12,0,4,3,1,3,10,8,1,3,2,6,7,3,2,0,7,3,1,5,1,4,2,5,4,4,2,1,3,12,2,11,4,0,1,1,0,0,0,1,3,5,5,3,2,4,3,2,4,4,1,4,13,12,3,16,2,6,1,3,0,0,1,6,2,1,2,0,4,3,2,9,4,0,3,3,4,0,363
6,4,9560,3,1,5,2,2,4,4,3,5,4,1,2,2,6,5,4,11,3,4,6,6,7,5,10,1,6,1,0,8,7,8,0,5,7,9,6,5,3,0,7,5,1,7,3,4,5,5,7,5,2,0,5,9,1,18,7,0,2,3,1,0,1,0,6,9,6,2,2,4,3,0,6,3,2,6,19,16,5,10,3,12,2,3,0,1,1,6,4,1,4,0,5,4,0,8,5,1,3,1,4,0,436
7,9,9488,6,3,4,2,3,10,4,11,7,2,4,1,4,8,5,3,10,5,5,4,5,15,1,12,1,5,2,2,14,5,7,0,6,6,8,4,5,7,0,7,7,1,13,2,4,5,9,7,4,1,2,3,8,7,11,7,1,2,7,2,0,1,2,7,8,10,1,0,5,4,1,2,2,2,8,15,16,11,9,3,9,5,4,2,0,1,6,6,4,5,2,5,4,1,8,3,1,7,2,4,1,502
8,11,9402,9,4,7,2,4,12,7,10,14,0,3,0,5,10,6,5,6,7,6,8,10,16,1,8,2,3,2,5,12,7,12,1,3,7,8,5,7,9,2,2,13,2,10,4,3,3,9,7,3,2,3,7,10,4,11,7,1,1,6,4,0,3,4,8,8,13,1,5,3,5,6,5,2,2,8,17,19,11,8,3,7,5,9,7,0,2,7,8,4,4,1,6,4,3,6,3,5,8,3,6,1,586
9,13,9289,12,7,7,2,5,11,8,11,15,0,0,0,3,10,5,9,6,12,8,6,13,22,5,11,1,2,6,4,12,2,14,1,5,8,11,2,6,7,7,2,12,5,17,13,1,8,10,13,2,2,8,12,10,6,21,8,3,5,6,6,2,6,6,13,12,10,3,6,3,6,8,9,2,0,12,13,16,14,8,3,5,5,11,11,0,0,9,7,3,5,0,5,5,4,2,7,4,6,5,6,0,698
10,14,9220,18,6,8,5,4,10,11,16,17,1,0,2,2,12,2,9,9,16,4,10,13,29,8,15,2,4,5,4,15,3,12,2,8,7,11,6,2,3,6,0,9,9,10,11,1,9,9,10,5,4,8,10,10,6,19,9,4,6,7,7,1,8,3,6,13,13,2,7,1,9,6,10,3,3,15,12,21,15,14,2,5,4,13,10,0,0,15,10,5,2,2,3,4,6,3,13,5,8,4,10,0,766
