"Gen","WT","Res","comp1","comp2","comp3","comp4","comp5","comp6","comp7","comp8","comp9","comp10","comp11","comp12","comp13","comp14","comp15","comp16","comp17","comp18","comp19","comp20","comp21","comp22","comp23","comp24","comp25","comp26","comp27","comp28","comp29","comp30","comp31","comp32","comp33","comp34","comp35","comp36","comp37","comp38","comp39","comp40","comp41","comp42","comp43","comp44","comp45","comp46","comp47","comp48","comp49","comp50","comp51","comp52","comp53","comp54","comp55","comp56","comp57","comp58","comp59","comp60","comp61","comp62","comp63","comp64","comp65","comp66","comp67","comp68","comp69","comp70","comp71","comp72","comp73","comp74","comp75","comp76","comp77","comp78","comp79","comp80","comp81","comp82","comp83","comp84","comp85","comp86","comp87","comp88","comp89","comp90","comp91","comp92","comp93","comp94","comp95","comp96","comp97","comp98","comp99","comp100","CR","sum"
1,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,9987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,13
3,0,9978,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,22
4,0,9969,2,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,31
5,1,9966,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,33
6,0,9956,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,0,1,0,3,1,0,2,0,44
7,0,9959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,6,0,1,3,0,0,0,0,0,0,0,1,0,0,3,0,41
8,0,9951,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,1,0,0,0,5,0,1,4,0,0,0,0,1,0,0,1,0,0,6,0,49
9,0,9914,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,1,1,3,5,0,1,0,0,0,0,1,0,7,3,0,0,0,0,0,2,0,1,0,0,1,0,1,1,1,0,0,1,0,3,1,0,0,0,0,1,5,0,2,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,2,0,0,0,3,0,0,1,4,0,3,4,0,0,0,0,0,0,0,0,0,0,10,0,86
10,0,9909,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,2,3,1,1,0,1,0,0,0,0,2,0,8,4,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,7,0,1,0,0,0,7,2,0,0,0,7,0,0,1,4,0,3,3,0,0,1,0,0,1,0,1,0,0,12,0,91
11,0,9884,0,0,0,1,1,0,0,4,0,2,0,0,0,0,1,0,2,4,0,1,0,0,1,0,0,0,2,0,10,4,0,0,0,1,0,1,0,1,0,0,3,0,0,1,0,0,0,1,2,3,1,0,0,1,0,0,6,0,1,0,0,0,0,2,0,0,0,1,0,0,6,0,3,0,0,0,8,0,1,0,0,9,0,0,1,6,0,2,3,0,0,1,0,0,1,0,3,0,0,14,0,116
12,0,9871,0,0,0,1,1,0,0,7,0,1,0,0,0,0,1,0,4,5,0,0,0,0,0,0,0,0,4,0,10,5,0,0,0,2,0,3,0,3,0,0,4,0,0,2,0,0,0,0,1,2,1,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0,0,2,0,0,9,0,7,0,0,0,9,0,0,0,1,7,0,0,1,9,0,1,2,0,0,1,0,0,3,0,3,0,1,9,0,129
13,0,9858,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,3,0,12,9,0,0,0,0,0,4,0,4,0,0,4,0,0,1,0,0,0,0,1,4,1,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0,11,0,6,0,0,0,12,0,0,0,0,14,0,0,2,11,0,1,2,0,0,3,0,0,1,0,3,0,0,9,0,142
14,0,9832,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,1,0,0,2,0,13,9,0,0,0,0,0,6,0,4,0,0,4,0,0,0,0,0,0,0,4,9,1,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,1,0,1,11,0,4,0,0,0,18,0,0,0,0,18,0,0,2,12,0,1,5,0,0,1,0,0,0,0,4,0,0,16,0,168
15,0,9801,0,0,0,0,0,0,1,4,0,1,0,1,0,0,1,0,12,1,0,0,0,0,0,3,0,0,2,0,15,5,0,0,0,0,0,7,0,4,0,0,5,0,0,0,0,0,1,0,4,11,1,0,0,0,2,3,1,0,1,0,0,0,1,0,3,0,0,0,0,1,11,0,2,1,0,0,25,0,0,0,0,17,0,0,4,15,0,2,6,0,0,2,0,0,0,0,4,0,0,19,0,199
16,0,9777,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,5,0,0,3,0,11,5,0,0,0,0,0,5,0,5,1,0,9,0,0,0,1,0,1,0,4,17,2,0,0,0,3,4,1,0,0,0,0,0,1,0,2,0,0,0,0,2,16,0,1,1,0,0,32,2,0,0,0,22,0,0,2,13,0,0,10,0,0,0,0,0,0,0,7,0,0,15,0,223
17,0,9751,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,2,1,0,0,0,0,6,0,0,4,0,12,7,1,0,0,0,0,6,0,4,0,0,11,0,0,0,1,1,0,0,2,18,0,0,0,0,7,2,3,0,0,0,0,0,0,0,1,0,0,0,0,5,19,0,1,1,0,0,32,3,0,0,0,27,0,0,3,13,0,0,15,0,0,0,0,0,0,0,7,0,1,21,0,249
18,1,9731,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,10,5,5,0,0,0,0,7,0,0,4,0,10,8,2,0,0,0,0,8,0,4,0,0,11,1,0,0,2,1,0,0,4,16,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,1,0,4,29,0,0,0,0,0,26,2,0,0,0,32,1,0,8,7,0,0,15,0,0,0,0,0,0,0,10,0,0,20,0,268
