"Gen","WT","Res","comp1","comp2","comp3","comp4","comp5","comp6","comp7","comp8","comp9","comp10","comp11","comp12","comp13","comp14","comp15","comp16","comp17","comp18","comp19","comp20","comp21","comp22","comp23","comp24","comp25","comp26","comp27","comp28","comp29","comp30","comp31","comp32","comp33","comp34","comp35","comp36","comp37","comp38","comp39","comp40","comp41","comp42","comp43","comp44","comp45","comp46","comp47","comp48","comp49","comp50","comp51","comp52","comp53","comp54","comp55","comp56","comp57","comp58","comp59","comp60","comp61","comp62","comp63","comp64","comp65","comp66","comp67","comp68","comp69","comp70","comp71","comp72","comp73","comp74","comp75","comp76","comp77","comp78","comp79","comp80","comp81","comp82","comp83","comp84","comp85","comp86","comp87","comp88","comp89","comp90","comp91","comp92","comp93","comp94","comp95","comp96","comp97","comp98","comp99","comp100","CR","sum"
1,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,9905,2,3,0,3,1,0,2,0,1,0,0,1,3,1,1,0,1,1,1,1,0,1,1,1,0,0,6,0,2,1,0,3,1,0,2,1,1,0,1,1,1,2,1,2,2,0,2,0,0,0,0,2,1,2,1,2,1,1,1,0,0,0,0,0,1,0,0,0,1,4,1,0,0,1,1,0,0,0,1,0,0,0,2,3,2,0,1,1,1,0,2,1,1,1,0,2,1,0,0,1,0,94
3,1,9803,9,1,2,6,4,0,3,2,4,1,2,1,3,1,3,0,0,3,1,0,0,2,3,1,1,1,6,1,2,2,1,3,4,2,3,3,2,1,0,1,3,6,2,5,2,1,3,4,1,1,1,3,1,5,2,2,1,2,3,2,0,0,0,1,4,1,0,1,1,5,2,0,1,5,1,0,0,1,2,0,2,0,1,1,4,3,1,0,2,0,4,1,1,1,1,4,2,1,1,6,0,196
4,3,9688,14,2,1,8,4,0,7,3,5,2,3,2,3,4,3,2,1,2,1,2,0,1,6,0,1,0,8,1,0,5,1,5,7,4,7,6,1,2,1,2,4,6,3,3,3,4,4,7,2,3,1,9,4,4,2,5,0,1,4,0,2,0,0,3,4,2,0,3,3,6,3,0,2,4,3,0,3,3,5,1,5,0,5,5,6,3,2,1,3,0,6,1,3,2,0,6,6,1,1,10,0,309
5,6,9554,10,0,1,15,7,2,5,7,9,4,3,3,3,6,1,2,2,2,1,1,0,0,5,1,1,0,9,1,1,9,2,5,7,5,11,6,0,5,6,2,10,8,3,3,3,9,5,8,3,4,0,11,8,8,5,10,1,0,6,1,6,1,2,7,6,5,1,4,5,10,5,1,4,6,6,0,4,2,3,6,5,3,8,5,7,3,5,2,8,0,2,3,4,7,0,4,7,3,4,10,0,440
6,12,9460,11,1,5,22,8,0,4,4,7,6,4,4,3,9,5,0,3,0,1,1,1,0,5,1,2,2,8,1,2,9,2,10,7,4,10,12,2,6,5,2,11,7,2,4,3,8,5,10,7,7,1,12,12,10,4,5,2,1,11,3,16,2,6,3,4,4,3,8,3,14,6,1,6,5,6,1,11,2,2,7,7,3,6,2,8,3,5,2,8,2,4,4,4,10,1,5,8,6,7,9,0,528
7,23,9358,12,2,3,14,13,2,6,1,12,6,6,3,7,12,6,1,8,3,4,1,3,1,7,4,2,3,7,3,1,11,6,12,8,6,10,9,0,6,8,4,7,7,4,5,5,9,4,7,3,9,1,16,10,10,5,2,0,2,11,4,18,3,8,6,8,6,1,6,5,12,2,1,9,8,4,2,16,2,4,11,4,5,8,3,9,3,8,2,11,4,3,6,8,11,5,9,10,8,5,11,0,619
8,22,9274,14,2,3,16,13,3,8,2,9,8,3,1,5,15,6,1,7,2,6,1,4,2,4,5,5,7,7,2,0,11,11,12,7,8,12,10,0,9,12,4,8,11,7,7,7,13,2,9,3,6,2,7,13,6,4,2,2,4,7,2,14,5,6,7,7,7,2,2,4,13,3,0,14,7,6,1,22,4,5,13,5,7,12,3,10,3,8,4,13,7,3,16,10,12,5,8,18,14,8,17,0,704
9,24,9175,15,3,4,16,12,6,5,6,10,9,2,0,9,19,4,2,4,3,4,1,8,2,6,7,9,8,9,4,1,9,11,15,12,11,13,9,0,8,15,5,8,14,7,7,11,14,5,11,6,8,0,6,12,11,3,2,0,3,3,3,17,7,7,7,15,7,3,2,4,19,5,1,16,4,5,4,13,3,5,20,5,10,7,4,8,3,11,2,20,6,3,18,14,19,3,8,25,14,10,17,0,801
10,22,9065,16,7,7,26,11,4,5,8,12,13,3,0,11,11,6,3,7,2,4,0,4,1,5,5,9,7,7,4,2,7,11,17,9,15,10,11,1,7,17,7,7,14,5,13,20,17,9,13,6,20,1,11,16,11,4,4,0,5,3,3,20,17,11,7,16,5,2,5,6,23,3,0,17,7,10,7,11,7,5,15,8,8,9,4,11,2,12,2,27,17,2,20,14,16,2,2,28,15,10,16,0,913
