"Gen","WT","Res","comp1","comp2","comp3","comp4","comp5","comp6","comp7","comp8","comp9","comp10","comp11","comp12","comp13","comp14","comp15","comp16","comp17","comp18","comp19","comp20","comp21","comp22","comp23","comp24","comp25","comp26","comp27","comp28","comp29","comp30","comp31","comp32","comp33","comp34","comp35","comp36","comp37","comp38","comp39","comp40","comp41","comp42","comp43","comp44","comp45","comp46","comp47","comp48","comp49","comp50","comp51","comp52","comp53","comp54","comp55","comp56","comp57","comp58","comp59","comp60","comp61","comp62","comp63","comp64","comp65","comp66","comp67","comp68","comp69","comp70","comp71","comp72","comp73","comp74","comp75","comp76","comp77","comp78","comp79","comp80","comp81","comp82","comp83","comp84","comp85","comp86","comp87","comp88","comp89","comp90","comp91","comp92","comp93","comp94","comp95","comp96","comp97","comp98","comp99","comp100","CR","sum"
1,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,9915,1,0,2,0,0,0,1,2,1,1,2,3,0,1,0,0,0,1,2,1,0,1,1,1,1,1,0,1,1,1,2,1,1,0,0,0,1,2,0,1,0,0,0,1,0,0,2,2,1,0,2,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,2,0,0,0,0,1,0,1,0,2,1,2,1,1,1,1,2,1,0,1,1,0,4,0,1,2,1,0,2,0,84
3,2,9828,2,0,3,0,1,0,0,4,0,1,1,4,1,2,0,1,2,3,8,0,4,2,0,1,4,5,1,4,1,1,2,3,1,2,0,0,3,2,0,3,4,1,2,2,1,1,1,5,1,2,2,3,3,0,0,0,1,1,0,1,1,1,0,1,1,1,1,5,2,4,1,2,0,1,2,0,2,0,1,0,5,1,5,1,1,2,2,2,3,0,0,1,1,2,0,2,4,2,1,6,0,170
4,1,9731,2,1,3,1,1,0,1,8,1,3,3,5,1,1,0,1,1,4,10,1,7,4,1,1,8,7,2,3,4,0,2,2,2,6,1,1,5,2,1,4,6,2,2,3,2,2,1,13,2,2,2,5,1,2,0,0,3,1,0,2,2,4,0,1,4,1,0,5,3,8,0,4,0,1,5,1,2,1,1,0,11,0,7,3,3,2,2,2,5,0,1,2,1,4,0,0,8,6,1,5,0,268
5,1,9629,5,2,0,1,2,2,5,5,0,1,0,5,2,2,2,0,4,9,14,2,10,8,0,2,13,4,2,6,5,2,6,2,0,3,3,3,6,8,0,8,7,4,4,4,6,4,2,16,2,2,0,5,1,1,1,0,1,6,2,3,2,5,1,3,4,2,2,7,4,6,0,11,3,1,7,3,5,0,3,0,11,0,7,3,3,6,3,1,4,1,2,5,2,1,0,1,8,9,1,8,0,370
6,2,9484,4,2,0,1,0,6,11,10,2,4,1,6,6,4,1,2,5,9,19,1,8,7,0,3,21,5,3,7,10,1,7,5,3,5,2,2,11,9,0,14,15,4,2,6,8,4,2,20,3,2,2,7,1,2,1,0,4,4,6,6,0,7,0,2,3,4,1,11,5,7,3,13,3,5,11,2,12,1,8,1,15,0,11,6,4,8,3,2,3,2,2,8,4,2,1,3,12,9,0,4,0,514
7,4,9379,0,0,0,0,3,11,14,3,3,4,1,8,7,5,4,6,3,11,24,2,5,5,1,3,19,1,11,6,16,2,10,11,4,5,1,5,20,11,0,13,12,3,2,9,8,5,4,25,6,3,5,7,1,4,1,0,7,9,6,9,1,6,2,0,3,5,5,6,5,4,2,11,5,8,10,4,13,0,9,2,21,0,17,4,6,12,6,0,6,2,3,10,7,1,4,4,20,9,0,0,0,617
8,1,9278,2,2,1,1,2,11,16,6,6,3,2,10,11,8,0,6,6,17,24,5,6,6,4,4,32,2,10,6,8,6,15,17,3,8,3,7,15,10,1,13,13,6,4,13,9,4,5,29,7,2,8,14,1,1,1,0,8,12,6,8,2,7,3,1,4,7,6,9,7,3,2,9,5,7,16,3,13,0,6,3,17,4,21,4,7,13,4,2,5,2,6,12,6,3,1,1,22,10,1,1,0,721
9,2,9201,2,0,2,2,0,12,11,8,10,3,2,5,14,7,0,8,8,16,22,4,4,6,4,5,31,1,11,6,14,7,19,26,7,8,2,7,20,12,3,8,9,5,6,13,5,7,9,34,9,2,12,15,2,4,2,2,11,15,6,10,2,5,3,0,7,8,9,9,12,4,1,7,7,14,8,4,14,0,6,3,12,6,31,1,6,11,4,2,5,7,7,8,11,6,1,0,24,11,4,2,0,797
10,4,9151,2,0,4,3,2,16,9,11,12,4,1,2,17,7,2,10,9,11,25,8,3,6,9,8,37,1,10,8,19,8,16,22,7,10,3,3,23,13,5,11,9,1,9,9,4,4,11,26,13,1,18,11,4,6,5,4,8,12,4,16,3,5,6,0,12,10,9,8,9,5,2,7,7,11,14,3,12,2,6,5,8,4,25,1,9,8,7,3,9,7,3,12,18,6,2,1,20,9,5,0,0,845
