"Gen","WT","Res","comp1","comp2","comp3","comp4","comp5","comp6","comp7","comp8","comp9","comp10","comp11","comp12","comp13","comp14","comp15","comp16","comp17","comp18","comp19","comp20","comp21","comp22","comp23","comp24","comp25","comp26","comp27","comp28","comp29","comp30","comp31","comp32","comp33","comp34","comp35","comp36","comp37","comp38","comp39","comp40","comp41","comp42","comp43","comp44","comp45","comp46","comp47","comp48","comp49","comp50","comp51","comp52","comp53","comp54","comp55","comp56","comp57","comp58","comp59","comp60","comp61","comp62","comp63","comp64","comp65","comp66","comp67","comp68","comp69","comp70","comp71","comp72","comp73","comp74","comp75","comp76","comp77","comp78","comp79","comp80","comp81","comp82","comp83","comp84","comp85","comp86","comp87","comp88","comp89","comp90","comp91","comp92","comp93","comp94","comp95","comp96","comp97","comp98","comp99","comp100","CR","sum"
1,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,9895,1,3,1,2,1,1,1,0,0,0,0,0,1,2,0,0,1,1,2,1,2,1,0,1,1,1,2,2,0,1,1,0,0,1,2,0,1,1,1,0,1,1,1,2,1,0,0,1,2,2,1,0,0,2,1,1,2,1,1,0,0,4,0,2,1,1,2,0,4,2,3,1,0,0,2,0,2,1,0,2,1,2,1,1,1,0,1,3,2,1,1,1,0,1,0,1,0,3,0,2,0,105
3,0,9806,4,6,4,3,1,1,1,1,0,0,2,1,2,2,1,0,1,2,3,4,2,1,1,0,1,1,1,2,2,1,0,2,0,1,4,1,0,4,3,4,3,2,1,4,4,0,1,4,2,2,1,1,2,2,1,3,4,1,4,1,2,1,0,2,1,3,0,1,4,3,5,1,0,1,9,3,2,3,1,7,1,2,1,3,0,0,1,9,2,0,1,0,1,2,3,0,0,4,0,2,0,194
4,1,9687,7,4,6,5,2,4,2,1,3,1,5,1,6,6,2,2,2,3,2,5,2,0,2,1,1,1,1,5,4,0,1,1,1,3,4,2,1,4,4,4,4,4,2,6,3,1,3,3,2,2,1,2,5,7,2,6,3,1,7,5,3,0,0,5,1,4,1,1,8,5,5,4,0,2,12,5,4,6,2,6,1,2,3,9,1,0,2,10,1,0,4,2,1,4,6,0,0,8,0,4,0,312
5,1,9591,4,8,3,10,0,2,1,2,7,3,4,4,6,11,3,4,0,4,3,7,2,0,1,1,3,0,0,10,4,1,4,2,2,4,3,4,1,7,7,5,6,11,3,12,6,1,4,4,3,1,1,4,4,12,6,2,4,5,8,5,2,0,2,5,1,2,1,4,7,7,9,2,0,1,21,7,3,6,0,4,4,3,1,10,1,0,2,14,1,1,3,2,2,3,8,2,0,13,0,5,0,408
6,1,9484,7,9,1,10,0,4,1,2,8,4,7,3,5,12,5,6,0,8,1,8,3,3,1,1,5,1,0,6,2,3,8,4,5,9,6,6,1,11,6,5,9,15,5,13,11,7,5,8,4,3,2,4,2,11,5,4,3,11,10,5,3,0,2,6,0,2,1,4,10,10,7,6,1,1,22,6,3,6,1,3,8,2,1,13,0,1,2,23,0,4,7,3,3,3,5,1,1,15,1,4,0,515
7,1,9334,14,11,1,14,0,5,0,3,10,8,9,6,6,25,8,9,0,8,0,16,7,5,1,2,5,0,0,2,3,3,11,2,9,7,6,3,4,14,13,5,17,13,9,15,9,6,6,9,9,7,6,4,2,13,3,6,2,10,10,8,4,2,4,9,2,2,1,6,14,9,9,7,3,1,26,7,5,11,3,4,8,3,1,13,0,3,2,24,1,6,5,4,8,2,6,4,0,16,4,7,0,665
8,2,9244,13,9,3,18,1,8,0,5,10,10,6,4,11,17,7,19,1,8,1,14,10,3,2,4,5,0,0,3,2,3,16,1,11,2,8,12,6,11,10,7,15,20,12,14,5,5,8,8,14,6,7,6,2,18,2,8,5,8,8,5,5,7,6,7,0,1,1,7,11,16,8,7,6,2,22,11,5,14,1,4,18,5,5,9,3,8,5,26,2,11,1,3,12,5,9,6,0,22,2,4,0,754
9,1,9187,10,11,3,19,2,6,1,1,13,12,6,6,9,16,8,16,1,5,4,11,5,3,0,9,10,0,2,0,2,5,14,1,13,5,8,21,8,11,7,4,20,24,20,19,3,7,12,11,13,3,6,6,5,9,2,7,3,9,12,4,8,6,8,12,2,2,3,7,12,9,9,7,8,2,23,13,5,10,1,9,17,4,7,11,5,8,9,25,6,14,3,2,11,8,9,6,0,22,3,3,0,812
10,0,9068,8,13,4,20,2,5,5,1,13,9,12,7,11,18,9,17,3,3,4,11,5,2,3,14,10,0,2,2,5,11,14,1,10,5,10,21,12,12,8,4,22,20,24,21,5,8,11,7,16,5,7,13,10,9,0,7,8,11,20,12,10,6,12,19,1,3,8,10,8,6,8,9,10,0,31,13,8,10,5,11,9,3,11,13,4,8,7,27,11,15,2,4,10,10,13,5,2,18,6,4,0,932
11,1,8937,11,6,7,23,4,8,5,2,14,7,16,10,9,23,6,13,2,3,6,8,7,5,4,17,10,3,2,1,4,12,14,0,11,4,14,26,18,12,12,4,32,23,29,26,5,11,9,10,17,4,11,21,15,13,2,5,8,10,18,12,11,7,14,26,1,7,9,14,5,5,5,7,13,0,25,16,12,12,8,7,15,3,12,12,6,6,13,32,7,16,2,6,14,14,15,5,5,22,4,5,0,1062
12,3,8811,18,5,5,27,7,9,4,0,11,8,26,10,17,18,5,16,1,3,8,14,13,5,5,18,7,5,2,3,6,15,15,0,11,5,21,27,25,13,23,9,43,21,31,25,7,14,15,8,13,4,10,19,19,11,4,7,8,14,17,15,15,8,14,25,3,6,13,20,3,4,6,7,12,3,17,14,20,9,11,7,14,3,15,14,11,5,13,21,9,23,0,9,16,9,13,12,5,21,6,5,0,1186
13,0,8731,17,5,5,18,6,11,4,1,13,10,29,13,13,14,6,15,2,3,6,9,11,7,12,16,5,8,3,2,9,10,28,1,11,8,22,20,31,12,28,9,41,29,32,18,9,7,26,11,15,5,18,24,14,13,2,12,5,19,17,13,21,10,16,35,3,8,23,17,6,4,10,4,14,3,20,15,27,7,14,7,9,4,17,15,8,4,13,22,6,21,0,14,19,5,13,16,2,20,8,6,0,1269
14,0,8662,22,2,8,21,11,20,4,0,11,6,35,5,9,16,10,17,4,3,8,7,15,9,15,17,5,10,2,5,14,19,26,2,13,9,19,19,30,9,27,7,44,30,30,17,7,13,30,14,13,6,22,22,11,17,1,17,2,15,15,15,22,17,16,33,5,7,25,13,8,4,12,10,15,2,24,19,28,8,26,8,5,7,13,21,7,4,11,16,5,7,0,19,18,10,16,17,2,11,9,6,0,1338
15,1,8572,27,2,6,17,15,18,2,0,7,6,37,8,9,13,12,22,3,5,8,7,14,12,15,17,5,14,5,5,18,24,27,2,21,8,17,21,30,8,34,6,52,35,35,22,9,13,27,14,7,12,32,23,12,9,3,19,0,17,10,12,27,14,14,30,7,7,22,21,12,5,8,16,18,4,23,26,25,4,22,7,4,5,14,22,9,4,13,9,6,4,2,20,25,11,23,20,2,11,10,11,0,1427
16,0,8484,26,3,9,24,19,14,2,1,6,8,36,9,12,9,16,26,7,7,9,11,14,9,12,18,4,15,5,8,24,17,36,1,19,11,19,25,29,10,33,1,54,39,34,33,10,13,30,7,5,10,32,27,13,9,5,18,3,14,7,16,28,12,24,28,5,6,23,28,18,10,10,10,14,4,28,26,31,6,28,4,4,6,16,14,11,2,19,12,7,3,3,17,21,13,25,26,2,12,7,10,0,1516
17,0,8397,27,3,7,31,19,12,7,3,4,8,44,10,7,11,19,30,13,5,17,10,16,10,11,19,8,15,5,5,28,18,46,3,15,12,25,26,24,11,45,1,44,38,36,34,6,17,32,6,6,14,31,26,19,6,5,15,2,18,15,20,22,9,28,28,10,11,24,28,14,11,13,9,16,4,31,25,41,8,25,4,3,8,10,15,12,2,23,7,12,0,3,14,24,12,21,27,3,12,6,8,0,1603
18,1,8328,27,4,10,22,21,18,9,3,3,7,41,11,5,8,16,31,14,6,11,11,17,15,7,17,11,12,5,11,36,24,51,2,11,16,31,19,28,12,41,1,51,34,36,31,5,20,34,0,6,13,36,22,20,7,6,20,2,17,19,29,31,6,38,29,14,15,29,22,11,11,7,13,13,5,40,24,42,10,18,4,6,4,8,21,7,3,25,7,11,0,4,14,22,7,28,27,6,17,9,10,0,1671
19,1,8258,30,4,4,26,27,21,12,1,4,8,36,17,5,5,14,28,19,13,14,10,22,19,8,26,18,12,4,8,29,25,50,2,10,13,30,17,34,11,32,4,42,34,31,35,4,22,38,1,9,23,34,14,33,13,3,13,7,21,22,28,28,7,44,26,18,19,37,18,12,11,8,13,21,4,32,20,45,9,10,6,5,9,10,18,7,1,19,11,15,0,5,12,23,12,37,24,10,21,10,5,0,1741
20,0,8177,25,7,3,36,26,18,10,4,7,7,39,18,9,4,14,42,13,13,15,8,19,17,6,32,30,15,5,10,38,33,57,1,12,16,22,17,27,16,35,10,37,36,38,28,6,23,33,4,15,19,34,15,33,8,5,16,2,20,27,25,31,12,44,32,16,24,36,18,7,11,14,12,15,3,23,18,47,6,10,11,6,9,8,20,7,0,21,17,19,0,6,10,25,12,37,21,14,20,11,10,0,1823
21,1,8105,29,9,6,36,42,18,8,4,6,4,32,19,7,7,10,29,19,12,18,3,16,16,10,36,42,19,7,11,48,25,55,4,17,17,23,24,28,21,40,13,36,39,35,29,14,29,42,4,20,22,23,15,23,10,4,14,0,18,25,25,26,14,51,35,15,20,30,12,8,13,15,21,15,3,21,21,42,7,7,11,6,10,2,11,7,1,17,15,17,0,12,11,23,15,46,25,18,18,22,14,0,1894
